Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-30,OKC,@,POR,"W, 123-115",,15,4,8,0.5,3,6,0.5,4,4,1.0,1,3,4,0,0,0,0,0,15,12.6,-2
2025-11-28,OKC,,PHO,"W, 123-119",,24,4,9,0.444,2,5,0.4,0,0,,1,3,4,2,0,0,0,2,10,7.5,2
2025-11-26,OKC,,MIN,"W, 113-105",,12,2,4,0.5,0,2,0.0,1,1,1.0,0,0,0,0,0,0,1,2,5,1.2,-4
2025-11-23,OKC,,POR,"W, 122-95",,24,3,7,0.429,2,6,0.333,2,2,1.0,0,2,2,1,1,1,2,1,10,6.9,15
2025-11-21,OKC,@,UTA,"W, 144-112",,25,5,6,0.833,4,5,0.8,2,2,1.0,0,0,0,3,2,0,0,2,16,17.1,22
