Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-07,MEM,,DAL,"W, 118-104",,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
2025-11-05,MEM,,HOU,"L, 109-124",,2,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,2,1.0,3
2025-11-02,MEM,@,TOR,"L, 104-117",,8,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-0.4,-8
2025-10-29,MEM,@,PHO,"W, 114-113",,10,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,2,1,3,-0.4,-15
2025-10-27,MEM,@,GSW,"L, 118-131",,16,1,7,0.143,0,5,0.0,2,2,1.0,1,2,3,4,0,0,1,0,4,2.6,6
