"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2008-09,23,DAL,NBA,SG,6.0,0.0,26.0,0.286,0.333,0.2,0.321,0.5,0.349,0.286,0.357,62.0,69.0,55.0,64.0,65.0,64.0,93.0,159.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,27,IND,NBA,SF,9.0,0.0,105.0,0.42,0.588,0.333,0.53,1.0,0.54,0.04,0.66,93.0,122.0,93.0,107.0,133.0,101.0,15.0,271.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,30,MIA,NBA,SG,12.0,0.0,110.0,0.327,0.343,0.286,0.367,0.8,0.391,0.102,0.286,72.0,70.0,81.0,73.0,106.0,72.0,37.0,100.0,
2016-17,31,BOS,NBA,SF,13.0,7.0,192.0,0.472,0.481,0.467,0.618,0.889,0.638,0.125,0.625,103.0,96.0,131.0,120.0,115.0,116.0,46.0,198.0,
2017-18,32,HOU,NBA,SG,17.0,0.0,272.0,0.394,0.455,0.375,0.537,0.857,0.551,0.074,0.766,86.0,89.0,104.0,103.0,112.0,99.0,30.0,227.0,
2018-19,33,HOU,NBA,SG,11.0,0.0,97.0,0.3,0.182,0.345,0.425,1.0,0.462,0.125,0.725,65.0,35.0,97.0,81.0,130.0,83.0,48.0,202.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,68.0,7.0,802.0,0.389,0.413,0.374,0.505,0.844,0.524,0.1,0.621,85.0,83.0,104.0,98.0,110.0,95.0,37.0,202.0,
,,,,,,,,,,,,,,,,,,,,,,,,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,28.0,0.0,369.0,0.366,0.364,0.366,0.504,0.917,0.524,0.09,0.754,79.0,71.0,102.0,97.0,120.0,94.0,35.0,220.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,13.0,7.0,192.0,0.472,0.481,0.467,0.618,0.889,0.638,0.125,0.625,103.0,96.0,131.0,120.0,115.0,116.0,46.0,198.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,12.0,0.0,110.0,0.327,0.343,0.286,0.367,0.8,0.391,0.102,0.286,72.0,70.0,81.0,73.0,106.0,72.0,37.0,100.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,9.0,0.0,105.0,0.42,0.588,0.333,0.53,1.0,0.54,0.04,0.66,93.0,122.0,93.0,107.0,133.0,101.0,15.0,271.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,6.0,0.0,26.0,0.286,0.333,0.2,0.321,0.5,0.349,0.286,0.357,62.0,69.0,55.0,64.0,65.0,64.0,93.0,159.0,
