Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2008-09,23,DAL,NBA,SG,6.0,0.0,26.0,8.2,28.7,0.286,2.1,10.3,0.2,6.2,18.5,0.333,0.321,4.1,8.2,0.5,0.0,4.1,4.1,0.0,2.1,0.0,4.1,8.2,22.6,66.0,115.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,27,IND,NBA,SF,9.0,0.0,105.0,11.0,26.2,0.42,5.8,17.3,0.333,5.2,8.9,0.588,0.53,1.0,1.0,1.0,1.0,5.2,6.3,1.6,0.0,0.5,3.1,5.2,28.8,104.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,30,MIA,NBA,SG,12.0,0.0,110.0,7.7,23.7,0.327,1.9,6.8,0.286,5.8,16.9,0.343,0.367,1.9,2.4,0.8,1.0,7.3,8.2,0.5,1.9,0.5,1.0,6.8,19.4,84.0,101.0,
2016-17,31,BOS,NBA,SF,13.0,7.0,192.0,9.1,19.2,0.472,5.6,12.0,0.467,3.5,7.2,0.481,0.618,2.1,2.4,0.889,0.5,4.8,5.3,2.4,0.8,0.3,1.9,5.6,25.8,116.0,118.0,
2017-18,32,HOU,NBA,SG,17.0,0.0,272.0,6.8,17.3,0.394,5.0,13.3,0.375,1.8,4.1,0.455,0.537,1.1,1.3,0.857,1.1,8.1,9.2,0.2,0.7,1.3,1.8,5.0,19.7,102.0,109.0,
2018-19,33,HOU,NBA,SG,11.0,0.0,97.0,6.2,20.6,0.3,5.1,14.9,0.345,1.0,5.7,0.182,0.425,2.6,2.6,1.0,0.0,6.2,6.2,0.5,1.5,1.5,1.5,6.2,20.1,92.0,109.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,68.0,7.0,802.0,8.0,20.5,0.389,4.7,12.7,0.374,3.2,7.8,0.413,0.505,1.7,2.1,0.844,0.8,6.5,7.2,1.0,1.0,0.8,1.9,5.6,22.4,100.0,110.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,28.0,0.0,369.0,6.6,18.2,0.366,5.0,13.7,0.366,1.6,4.5,0.364,0.504,1.5,1.6,0.917,0.8,7.6,8.4,0.3,0.9,1.4,1.8,5.3,19.8,99.0,109.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,13.0,7.0,192.0,9.1,19.2,0.472,5.6,12.0,0.467,3.5,7.2,0.481,0.618,2.1,2.4,0.889,0.5,4.8,5.3,2.4,0.8,0.3,1.9,5.6,25.8,116.0,118.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,12.0,0.0,110.0,7.7,23.7,0.327,1.9,6.8,0.286,5.8,16.9,0.343,0.367,1.9,2.4,0.8,1.0,7.3,8.2,0.5,1.9,0.5,1.0,6.8,19.4,84.0,101.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,9.0,0.0,105.0,11.0,26.2,0.42,5.8,17.3,0.333,5.2,8.9,0.588,0.53,1.0,1.0,1.0,1.0,5.2,6.3,1.6,0.0,0.5,3.1,5.2,28.8,104.0,109.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,6.0,0.0,26.0,8.2,28.7,0.286,2.1,10.3,0.2,6.2,18.5,0.333,0.321,4.1,8.2,0.5,0.0,4.1,4.1,0.0,2.1,0.0,4.1,8.2,22.6,66.0,115.0,
