Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2009-10,29,ATL,NBA,SG,11.0,0.0,351.0,14.0,0.499,0.325,0.377,0.3,10.7,5.1,15.7,1.4,0.3,10.0,27.0,0.2,0.1,0.3,0.04,1.7,-1.6,0.1,0.2,
2010-11,30,ATL,NBA,SG,12.0,0.0,358.0,16.1,0.521,0.387,0.329,0.3,5.0,2.7,16.3,1.4,0.9,8.3,26.5,0.4,0.2,0.6,0.079,2.4,-0.6,1.8,0.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,32,LAC,NBA,SG,6.0,0.0,161.0,12.5,0.486,0.355,0.177,1.6,7.7,4.8,10.6,1.0,0.5,5.6,21.3,0.2,-0.1,0.1,0.021,1.3,-2.6,-1.3,0.0,
2013-14,33,LAC,NBA,SG,13.0,0.0,313.0,16.7,0.531,0.462,0.257,1.8,5.3,3.5,13.8,1.9,0.5,7.3,28.5,0.4,0.1,0.5,0.079,3.7,-1.1,2.6,0.4,
2014-15,34,LAC,NBA,SG,14.0,0.0,379.0,10.0,0.447,0.398,0.161,1.7,6.6,4.2,11.1,1.7,0.7,7.9,24.8,-0.3,0.1,-0.2,-0.02,-1.4,-2.2,-3.6,-0.2,
2015-16,35,LAC,NBA,SG,6.0,1.0,199.0,13.3,0.456,0.204,0.243,1.0,5.4,3.2,11.3,2.6,0.0,7.3,27.6,-0.1,0.2,0.1,0.015,-1.1,-0.2,-1.3,0.0,
2016-17,36,LAC,NBA,SG,7.0,0.0,196.0,10.6,0.498,0.301,0.145,1.3,4.7,2.9,11.4,1.1,0.5,9.3,23.9,-0.1,0.2,0.1,0.012,-0.8,-1.2,-2.0,0.0,
2017-18,37,MIN,NBA,SG,5.0,0.0,123.0,15.6,0.56,0.362,0.277,0.9,10.3,5.7,15.7,2.1,0.0,8.7,21.4,0.2,0.0,0.2,0.065,1.6,0.9,2.5,0.1,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,74.0,1.0,2080.0,13.6,0.496,0.362,0.254,1.1,6.8,3.9,13.5,1.6,0.5,8.2,25.7,0.8,0.8,1.6,0.037,1.0,-1.2,-0.2,1.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,1.0,2305.0,13.6,0.496,0.362,0.254,1.1,6.8,3.9,13.5,1.6,0.5,8.2,25.7,0.9,0.9,1.8,0.037,1.0,-1.2,-0.2,1.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (5 Yrs),LAC (5 Yrs),LAC (5 Yrs),LAC (5 Yrs),,46.0,1.0,1248.0,12.6,0.484,0.365,0.202,1.5,5.9,3.7,11.8,1.7,0.5,7.6,25.6,0.0,0.5,0.5,0.021,0.4,-1.5,-1.1,0.3,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,23.0,0.0,709.0,15.1,0.51,0.356,0.353,0.3,7.8,3.9,16.0,1.4,0.6,9.2,26.7,0.6,0.3,0.9,0.059,2.1,-1.1,1.0,0.5,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,5.0,0.0,123.0,15.6,0.56,0.362,0.277,0.9,10.3,5.7,15.7,2.1,0.0,8.7,21.4,0.2,0.0,0.2,0.065,1.6,0.9,2.5,0.1,
