Highlight,Unnamed: 1,In Stathead
"Career high, Points",31.0,View full stats from top 20 games
"Career high, Rebounds",19.0,View full stats from top 20 games
"Career high, Assists",4.0,View full stats from top 20 games
"Career high, Steals",4.0,View full stats from top 20 games
"Career high, Blocks",6.0,View full stats from top 20 games
"Career high, Game Score",29.9,View full stats from top 20 games
