Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-12,ATL,@,SAC,"W, 133-100",*,23,5,12,0.417,2,5,0.4,1,2,0.5,1,3,4,6,0,2,1,2,13,11.6,32
2025-11-10,ATL,@,LAC,"W, 105-102",*,26,5,12,0.417,1,5,0.2,9,9,1.0,1,2,3,4,0,3,0,5,20,17.8,-14
2025-11-07,ATL,,TOR,"L, 97-109",*,30,4,16,0.25,1,7,0.143,8,8,1.0,3,4,7,3,0,4,0,0,17,15.6,5
2025-11-04,ATL,,ORL,"W, 127-112",*,26,2,8,0.25,0,1,0.0,11,13,0.846,0,2,2,3,3,0,0,4,15,13.5,18
2025-11-02,ATL,@,CLE,"L, 109-117",*,28,5,11,0.455,0,4,0.0,5,7,0.714,3,9,12,5,0,1,2,4,15,13.9,-9
