"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2007-08,20,POR,NBA,PF,8.0,0.0,28.0,0.6,0.667,0.0,0.6,,0.6,0.0,0.1,131.0,138.0,0.0,121.0,,111.0,0.0,45.0,2.1,1.2,
2008-09,21,IND,NBA,PF,33.0,0.0,279.0,0.422,0.479,0.0,0.422,0.769,0.451,0.157,0.12,92.0,99.0,0.0,84.0,100.0,83.0,51.0,54.0,-13.0,-16.6,
2009-10,22,IND,NBA,C,42.0,3.0,524.0,0.521,0.553,0.348,0.548,0.5,0.55,0.26,0.158,113.0,112.0,98.0,109.0,66.0,101.0,87.0,71.0,13.8,2.3,
2010-11,23,IND,NBA,PF,72.0,51.0,1597.0,0.547,0.577,0.383,0.576,0.739,0.608,0.308,0.155,119.0,118.0,107.0,116.0,97.0,112.0,103.0,70.0,60.3,58.3,
2011-12,24,LAL,NBA,PF,50.0,6.0,718.0,0.475,0.477,0.429,0.487,0.639,0.516,0.305,0.059,106.0,100.0,123.0,100.0,85.0,98.0,111.0,26.0,0.0,-3.1,
2012-13,25,2TM,NBA,PF,67.0,22.0,1487.0,0.455,0.51,0.286,0.49,0.765,0.527,0.248,0.245,100.0,106.0,80.0,99.0,102.0,99.0,92.0,101.0,-4.5,-5.7,
2012-13,25,ORL,NBA,PF,41.0,3.0,685.0,0.392,0.439,0.309,0.448,0.733,0.478,0.196,0.359,87.0,91.0,86.0,90.0,97.0,89.0,72.0,148.0,-14.9,-18.7,
2012-13,25,CHA,NBA,PF,26.0,19.0,802.0,0.505,0.553,0.241,0.524,0.782,0.565,0.289,0.153,112.0,114.0,67.0,105.0,104.0,106.0,107.0,63.0,10.4,13.0,
2013-14,26,CHA,NBA,PF,78.0,78.0,2360.0,0.436,0.516,0.361,0.529,0.729,0.548,0.15,0.514,96.0,106.0,100.0,106.0,96.0,101.0,53.0,198.0,31.8,8.3,
2014-15,27,MIA,NBA,PF,17.0,4.0,296.0,0.528,0.588,0.421,0.604,0.615,0.613,0.245,0.358,118.0,121.0,120.0,122.0,82.0,115.0,90.0,134.0,11.4,9.3,
2015-16,28,MIA,NBA,PF,42.0,1.0,595.0,0.372,0.434,0.245,0.412,0.7,0.453,0.27,0.331,82.0,88.0,69.0,82.0,93.0,84.0,98.0,116.0,-26.7,-29.3,
2016-17,29,MIA,NBA,PF,22.0,14.0,381.0,0.373,0.356,0.419,0.428,0.667,0.439,0.076,0.263,82.0,71.0,117.0,83.0,86.0,79.0,28.0,83.0,-20.2,-27.7,
2017-18,30,DAL,NBA,PF,2.0,0.0,6.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,297.0,-1.0,-1.1,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,433.0,179.0,8271.0,0.463,0.514,0.34,0.513,0.705,0.539,0.222,0.292,102.0,106.0,95.0,103.0,93.0,100.0,78.0,115.0,54.0,-4.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),,147.0,54.0,2400.0,0.524,0.557,0.333,0.549,0.688,0.574,0.276,0.151,114.0,114.0,93.0,110.0,90.0,106.0,92.0,68.0,61.1,44.0,
MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),,81.0,19.0,1272.0,0.398,0.427,0.333,0.45,0.677,0.475,0.194,0.31,88.0,87.0,94.0,89.0,89.0,87.0,71.0,107.0,-35.5,-47.7,
CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),,104.0,97.0,3162.0,0.454,0.53,0.35,0.528,0.75,0.552,0.185,0.423,100.0,109.0,97.0,106.0,99.0,102.0,66.0,164.0,42.2,21.3,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,50.0,6.0,718.0,0.475,0.477,0.429,0.487,0.639,0.516,0.305,0.059,106.0,100.0,123.0,100.0,85.0,98.0,111.0,26.0,0.0,-3.1,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,41.0,3.0,685.0,0.392,0.439,0.309,0.448,0.733,0.478,0.196,0.359,87.0,91.0,86.0,90.0,97.0,89.0,72.0,148.0,-14.9,-18.7,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,8.0,0.0,28.0,0.6,0.667,0.0,0.6,,0.6,0.0,0.1,131.0,138.0,0.0,121.0,,111.0,0.0,45.0,2.1,1.2,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,2.0,0.0,6.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,297.0,-1.0,-1.1,
