0
2004-05 NBA .588 (14th)
2011-12 NBA .600 (10th)
2012-13 NBA .637 (4th)
2013-14 NBA .653 (1st)
2014-15 NBA .699 (1st)
2016-17 NBA .635 (6th)
2017-18 NBA .652 (5th)
Career .602 (36th)
Career NBA .602 (35th)
Career Playoffs .584 (45th)
Career NBA Playoffs .584 (42nd)
