"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2003-04,22,PHI,NBA,SF,74,0,882,.352,.283,.391,.476,.792,.489,.073,.633,80,62,113,101,105,95,24,339,2.9,-18.5,
2004-05,23,PHI,NBA,SF,82,57,2667,.418,.453,.405,.567,.854,.588,.126,.735,93,96,114,117,113,111,39,375,127.8,93.6,6MOY-11
2005-06,24,PHI,NBA,SF,82,43,2563,.430,.443,.420,.551,.849,.577,.156,.576,95,93,117,112,114,108,47,284,92.3,67.7,
2006-07,25,PHI,NBA,SF,74,1,2288,.440,.446,.430,.518,.914,.569,.247,.363,96,92,120,104,121,105,76,171,37.1,52.3,6MOY-5
2007-08,26,2TM,NBA,PF,75,0,1732,.443,.516,.375,.540,.915,.585,.226,.515,97,107,104,109,121,108,74,232,49.0,57.0,6MOY-4
2007-08,26,PHI,NBA,PF,25,0,657,.396,.437,.352,.480,.912,.515,.150,.476,87,90,97,97,121,95,49,214,-7.8,-12.4,
2007-08,26,UTA,NBA,SG,50,0,1075,.474,.575,.388,.579,.917,.629,.276,.540,104,119,107,116,121,116,90,243,56.8,69.4,
2008-09,27,UTA,NBA,SF,78,2,1874,.438,.485,.386,.529,.882,.572,.227,.477,95,100,105,106,114,105,74,213,33.2,34.4,
2009-10,28,UTA,NBA,SG,52,0,952,.493,.465,.536,.598,.796,.620,.175,.393,107,94,151,119,105,114,58,177,54.6,46.5,
2010-11,29,CHI,NBA,SG,82,0,1649,.434,.455,.415,.542,.885,.572,.156,.519,95,93,116,109,116,106,52,234,48.8,36.4,
2011-12,30,CHI,NBA,SG,65,7,1469,.432,.426,.435,.575,.833,.600,.160,.658,96,89,125,118,111,114,58,291,72.5,64.0,6MOY-10
2012-13,31,ATL,NBA,SF,74,60,2259,.461,.471,.457,.618,.859,.637,.130,.689,102,97,127,125,114,119,48,283,146.3,130.7,
2013-14,32,ATL,NBA,SG,71,71,2408,.475,.479,.472,.626,.926,.653,.154,.644,104,98,131,125,122,121,54,248,152.7,146.5,
2014-15,33,ATL,NBA,SG,75,75,2418,.487,.470,.492,.671,.898,.699,.197,.748,108,97,141,135,120,131,72,279,210.0,214.5,AS
2015-16,34,ATL,NBA,SG,80,80,2401,.435,.502,.398,.563,.833,.578,.088,.644,96,102,113,112,110,107,32,226,74.9,46.5,
2016-17,35,2TM,NBA,SG,67,22,1753,.464,.494,.451,.621,.905,.635,.082,.697,102,98,126,121,117,115,30,221,110.9,88.6,
2016-17,35,ATL,NBA,SG,32,21,894,.439,.494,.409,.571,.889,.591,.110,.646,96,98,114,111,115,107,41,204,28.3,20.1,
2016-17,35,CLE,NBA,SG,35,1,859,.487,.493,.485,.667,.933,.677,.056,.743,107,98,136,130,121,123,21,235,82.6,68.5,
2017-18,36,CLE,NBA,SG,73,4,1574,.459,.537,.436,.628,.889,.652,.149,.777,100,105,121,121,116,117,59,231,103.5,98.4,
2018-19,37,2TM,NBA,PF,70,0,1334,.416,.467,.397,.559,.822,.582,.151,.720,90,90,112,107,107,104,58,201,33.6,23.5,
2018-19,37,CLE,NBA,PF,16,0,251,.461,.455,.463,.625,.813,.650,.211,.711,100,87,130,119,106,116,81,198,15.3,15.1,
2018-19,37,UTA,NBA,SG,54,0,1083,.408,.469,.384,.547,.825,.569,.140,.722,89,90,108,104,108,102,54,201,18.3,8.4,
2019-20,38,MIL,NBA,SF,58,1,960,.430,.482,.418,.599,.854,.620,.140,.809,93,92,117,113,110,110,54,211,41.1,34.7,
,,,,,,,,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,
,,,,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
17 Yrs,17 Yrs,17 Yrs,17 Yrs,,1232,423,31183,.442,.464,.429,.574,.877,.602,.159,.616,97,95,120,115,116,111,54,250,1391.2,1216.8,
