0
2013-14 NBA 11.1 (10th)
2014-15 NBA 12.8 (5th)
2015-16 NBA 11.5 (9th)
2016-17 NBA 11.8 (12th)
2017-18 NBA 9.4 (17th)
Active 98.9 (18th)
