Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2024-25,24,BOS,NBA,SG,4,0,22,3,10,0.3,2,5,0.4,1,5,0.2,0.4,0,0,1,3,4,0,0,0,1,2,8,0,
1 Yr,1 Yr,1 Yr,1 Yr,,4,0,22,3,10,0.3,2,5,0.4,1,5,0.2,0.4,0,0,1,3,4,0,0,0,1,2,8,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,451,62,205,0.3,41,103,0.4,21,103,0.2,0.4,0,0,21,62,82,0,0,0,21,41,164,0,
