Highlight,Unnamed: 1,In Stathead
"Career high, Points",15.0,View full stats from top 20 games
"Career high, Rebounds",3.0,View full stats from top 20 games
"Career high, Assists",6.0,View full stats from top 20 games
"Career high, Steals",3.0,View full stats from top 20 games
"Career high, Game Score",8.0,View full stats from top 20 games
