"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2020-21,20,ATL,NBA,EC1,NYK,W (4-1),5.0,6.2,1.0,2.2,0.0,0.0,0.6,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,3.0,4.0,0.75,6.0,5.0,11.0,0.0,0.0,3.0,2.0,8.0,5.0,
2020-21,20,ATL,NBA,ECS,PHI,W (4-3),7.0,9.6,2.7,2.9,0.3,0.4,0.9,7.0,15.0,0.467,0.0,0.0,,7.0,15.0,0.467,0.467,5.0,8.0,0.625,6.0,14.0,20.0,2.0,3.0,6.0,1.0,12.0,19.0,
2020-21,20,ATL,NBA,ECF,MIL,L (2-4),6.0,11.3,4.0,2.8,0.0,0.3,0.7,9.0,13.0,0.692,0.0,1.0,0.0,9.0,12.0,0.75,0.692,6.0,9.0,0.667,9.0,8.0,17.0,0.0,2.0,4.0,1.0,8.0,24.0,
2021-22,21,ATL,NBA,EC1,MIA,L (1-4),5.0,21.6,5.2,5.4,0.4,0.8,0.8,9.0,16.0,0.563,0.0,0.0,,9.0,16.0,0.563,0.563,8.0,10.0,0.8,11.0,16.0,27.0,2.0,4.0,4.0,4.0,19.0,26.0,
2022-23,22,ATL,NBA,EC1,BOS,L (2-4),6.0,21.8,6.0,6.3,1.2,0.3,1.3,15.0,25.0,0.6,1.0,1.0,1.0,14.0,24.0,0.583,0.62,5.0,10.0,0.5,19.0,19.0,38.0,7.0,2.0,8.0,7.0,18.0,36.0,
3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),2-3,29.0,14.0,3.8,3.9,0.4,0.4,0.9,41.0,72.0,0.569,1.0,2.0,0.5,40.0,70.0,0.571,0.576,27.0,41.0,0.659,51.0,62.0,113.0,11.0,11.0,25.0,15.0,65.0,110.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),1-2,16.0,16.9,4.2,4.8,0.6,0.4,0.9,25.0,44.0,0.568,1.0,1.0,1.0,24.0,43.0,0.558,0.58,16.0,24.0,0.667,36.0,40.0,76.0,9.0,6.0,15.0,13.0,45.0,67.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),1-0,7.0,9.6,2.7,2.9,0.3,0.4,0.9,7.0,15.0,0.467,0.0,0.0,,7.0,15.0,0.467,0.467,5.0,8.0,0.625,6.0,14.0,20.0,2.0,3.0,6.0,1.0,12.0,19.0,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),0-1,6.0,11.3,4.0,2.8,0.0,0.3,0.7,9.0,13.0,0.692,0.0,1.0,0.0,9.0,12.0,0.75,0.692,6.0,9.0,0.667,9.0,8.0,17.0,0.0,2.0,4.0,1.0,8.0,24.0,
