"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2008-09,23.0,CHI,NBA,44:59,6.0,12.0,0.0,0.0,6.0,12.0,5.0,6.0,6.0,13.0,17.0,3.0,2.0,4.0,2.0,6.0,13.0,17.0
2009-10,24.0,CHI,NBA,42:45,10.0,18.0,0.0,0.0,10.0,18.0,7.0,8.0,7.0,13.0,20.0,5.0,3.0,3.0,7.0,5.0,25.0,25.7
2010-11,25.0,CHI,NBA,44:52,8.0,14.0,0.0,0.0,8.0,14.0,8.0,9.0,8.0,9.0,15.0,6.0,3.0,5.0,4.0,6.0,21.0,23.5
2011-12,26.0,CHI,NBA,37:40,10.0,11.0,0.0,0.0,10.0,11.0,4.0,5.0,4.0,9.0,13.0,5.0,1.0,2.0,1.0,2.0,21.0,24.6
2012-13,27.0,CHI,NBA,43:16,12.0,18.0,0.0,0.0,12.0,18.0,6.0,6.0,9.0,8.0,15.0,5.0,2.0,6.0,4.0,6.0,24.0,28.7
2013-14,28.0,CHI,NBA,45:49,8.0,14.0,0.0,0.0,8.0,14.0,4.0,6.0,5.0,16.0,18.0,7.0,2.0,3.0,5.0,6.0,20.0,14.3
2014-15,29.0,CHI,NBA,45:43,5.0,12.0,0.0,0.0,5.0,12.0,2.0,2.0,9.0,15.0,19.0,6.0,3.0,3.0,4.0,5.0,11.0,19.3
2019-20,34.0,LAC,NBA,1:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Career,,,,45:49,12.0,18.0,0.0,0.0,12.0,18.0,8.0,9.0,9.0,16.0,20.0,7.0,3.0,6.0,7.0,6.0,25.0,28.7
,,,,,,,,,,,,,,,,,,,,,,
7 Seasons,,CHI,NBA,45:49,12.0,18.0,0.0,0.0,12.0,18.0,8.0,9.0,9.0,16.0,20.0,7.0,3.0,6.0,7.0,6.0,25.0,28.7
1 Season,,LAC,NBA,1:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
