"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2003-04,22,WAS,NBA,SF,70.0,42.0,2044.0,0.4,0.422,0.305,0.429,0.786,0.456,0.141,0.188,91.0,92.0,88.0,91.0,105.0,88.0,46.0,101.0,-58.8,-89.0,
2004-05,23,WAS,NBA,SF,54.0,22.0,1560.0,0.389,0.403,0.341,0.428,0.839,0.475,0.223,0.232,87.0,86.0,96.0,89.0,111.0,90.0,69.0,118.0,-57.3,-63.1,
2005-06,24,WAS,NBA,SG,21.0,13.0,516.0,0.421,0.441,0.362,0.467,0.833,0.499,0.164,0.257,93.0,92.0,101.0,95.0,112.0,93.0,49.0,127.0,-8.3,-14.2,
2006-07,25,WAS,NBA,SF,81.0,17.0,1626.0,0.41,0.435,0.361,0.471,0.845,0.502,0.154,0.335,90.0,90.0,101.0,95.0,112.0,93.0,47.0,158.0,-28.0,-46.3,
2007-08,26,DET,NBA,SF,82.0,1.0,1287.0,0.431,0.465,0.376,0.503,0.75,0.52,0.119,0.385,94.0,96.0,104.0,101.0,99.0,96.0,39.0,173.0,5.6,-21.1,
2008-09,27,NJN,NBA,SF,74.0,1.0,1832.0,0.445,0.489,0.385,0.527,0.692,0.537,0.09,0.423,97.0,101.0,105.0,105.0,90.0,99.0,29.0,189.0,31.2,-9.1,
2009-10,28,NJN,NBA,SF,45.0,19.0,1033.0,0.421,0.523,0.335,0.512,0.778,0.521,0.055,0.546,91.0,106.0,95.0,102.0,102.0,96.0,18.0,246.0,7.5,-14.8,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,427.0,115.0,9898.0,0.415,0.444,0.356,0.474,0.798,0.498,0.137,0.327,92.0,93.0,99.0,97.0,106.0,93.0,43.0,154.0,-108.1,-257.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),,226.0,94.0,5746.0,0.402,0.422,0.341,0.444,0.824,0.478,0.169,0.248,89.0,90.0,96.0,92.0,109.0,90.0,53.0,124.0,-152.4,-212.6,
NJN (2 Yrs),NJN (2 Yrs),NJN (2 Yrs),NJN (2 Yrs),,119.0,20.0,2865.0,0.436,0.5,0.364,0.522,0.714,0.531,0.077,0.467,95.0,103.0,101.0,104.0,93.0,98.0,25.0,209.0,38.7,-23.9,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,82.0,1.0,1287.0,0.431,0.465,0.376,0.503,0.75,0.52,0.119,0.385,94.0,96.0,104.0,101.0,99.0,96.0,39.0,173.0,5.6,-21.1,
