"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 24_level_0', 'Awards')"
2006-07,23,MEM,NBA,PF,59.0,19.0,753.0,0.538,0.538,0.538,0.661,0.588,0.698,0.0,117.0,111.0,108.0,88.0,109.0,213.0,0.0,14.2,20.8,
2007-08,24,MIA,NBA,PF,43.0,6.0,549.0,0.488,0.488,0.488,0.687,0.554,0.664,0.0,107.0,101.0,98.0,91.0,103.0,217.0,0.0,-2.4,4.5,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,102.0,25.0,1302.0,0.517,0.517,0.517,0.672,0.574,0.684,0.0,113.0,107.0,104.0,89.0,106.0,215.0,0.0,11.8,25.3,
,,,,,,,,,,,,,,,,,,,,,,,,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,59.0,19.0,753.0,0.538,0.538,0.538,0.661,0.588,0.698,0.0,117.0,111.0,108.0,88.0,109.0,213.0,0.0,14.2,20.8,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,43.0,6.0,549.0,0.488,0.488,0.488,0.687,0.554,0.664,0.0,107.0,101.0,98.0,91.0,103.0,217.0,0.0,-2.4,4.5,
