"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2020-21,20.0,HOU,NBA,44:26,11.0,21.0,6.0,10.0,8.0,13.0,7.0,8.0,6.0,10.0,10.0,7.0,3.0,3.0,4.0,6.0,27.0,23.7
2021-22,21.0,HOU,NBA,39:55,8.0,14.0,4.0,8.0,8.0,9.0,5.0,8.0,5.0,9.0,11.0,6.0,3.0,3.0,5.0,6.0,20.0,17.2
2022-23,22.0,HOU,NBA,39:49,12.0,18.0,4.0,8.0,10.0,13.0,9.0,12.0,5.0,11.0,15.0,5.0,3.0,2.0,5.0,4.0,31.0,26.0
2023-24,23.0,TOT,NBA,30:51,6.0,10.0,2.0,3.0,5.0,7.0,3.0,6.0,4.0,10.0,13.0,4.0,2.0,2.0,3.0,6.0,15.0,13.3
2023-24,23.0,LAC,NBA,17:47,4.0,6.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,10.0,6.9
2023-24,23.0,PHI,NBA,30:51,6.0,10.0,2.0,3.0,5.0,7.0,3.0,6.0,4.0,10.0,13.0,4.0,2.0,2.0,3.0,6.0,15.0,13.3
2024-25,24.0,TOT,NBA,35:49,9.0,10.0,2.0,6.0,8.0,8.0,4.0,5.0,3.0,6.0,7.0,4.0,2.0,3.0,3.0,6.0,20.0,20.8
2024-25,24.0,PHI,NBA,31:52,9.0,10.0,2.0,3.0,8.0,8.0,4.0,5.0,3.0,6.0,7.0,3.0,2.0,3.0,2.0,6.0,20.0,20.8
2024-25,24.0,UTA,NBA,35:49,6.0,10.0,2.0,6.0,6.0,7.0,3.0,3.0,2.0,5.0,7.0,4.0,1.0,2.0,3.0,5.0,16.0,16.1
Career,,,,44:26,12.0,21.0,6.0,10.0,10.0,13.0,9.0,12.0,6.0,11.0,15.0,7.0,3.0,3.0,5.0,6.0,31.0,26.0
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,HOU,NBA,44:26,12.0,21.0,6.0,10.0,10.0,13.0,9.0,12.0,6.0,11.0,15.0,7.0,3.0,3.0,5.0,6.0,31.0,26.0
2 Seasons,,PHI,NBA,31:52,9.0,10.0,2.0,3.0,8.0,8.0,4.0,6.0,4.0,10.0,13.0,4.0,2.0,3.0,3.0,6.0,20.0,20.8
1 Season,,UTA,NBA,35:49,6.0,10.0,2.0,6.0,6.0,7.0,3.0,3.0,2.0,5.0,7.0,4.0,1.0,2.0,3.0,5.0,16.0,16.1
1 Season,,LAC,NBA,17:47,4.0,6.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,10.0,6.9
