"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('Unnamed: 21_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 26_level_0', 'Awards')"
2005-06,22,DEN,NBA,SG,14.0,0.0,33.0,0.385,2.9,1.0,0.769,0.077,0.077,0.077,0.0,0.385,0.4,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,
2006-07,23,2TM,NBA,SG,9.0,1.0,65.0,0.5,5.4,1.0,0.5,0.25,0.083,0.167,0.0,0.5,0.5,0.667,0.0,0.5,0.333,0.0,0.0,0.0,0.0,
2006-07,23,DEN,NBA,SG,4.0,1.0,37.0,0.4,4.2,1.0,0.4,0.4,0.2,0.0,0.0,0.4,0.5,0.5,0.0,,0.5,0.0,0.0,0.0,0.0,
2006-07,23,MIL,NBA,SG,5.0,0.0,28.0,0.571,6.5,1.0,0.571,0.143,0.0,0.286,0.0,0.571,0.5,1.0,,0.5,0.25,0.0,0.0,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,23.0,1.0,98.0,0.44,4.5,1.0,0.64,0.16,0.08,0.12,0.0,0.44,0.438,0.5,0.0,0.667,0.364,0.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,4.0,349.0,0.44,4.5,1.0,0.64,0.16,0.08,0.12,0.0,0.44,0.438,0.5,0.0,0.667,0.364,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,18.0,1.0,70.0,0.389,3.5,1.0,0.667,0.167,0.111,0.056,0.0,0.389,0.417,0.333,0.0,1.0,0.429,0.0,0.0,0.0,0.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,5.0,0.0,28.0,0.571,6.5,1.0,0.571,0.143,0.0,0.286,0.0,0.571,0.5,1.0,,0.5,0.25,0.0,0.0,0.0,0.0,
