"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2002-03,22,CHI,NBA,SF,17,0,113,0,6,94,0,0,-5.9,-0.5,3,0,8,1,1,,27,0,0,
2003-04,23,2TM,NBA,SG,26,3,328,25,71,4,0,0,-7.5,-3.7,8,9,21,1,8,,58,1,9,
2003-04,23,CHI,NBA,SG,3,0,43,24,69,7,0,0,-40.1,-33.5,1,1,2,0,0,,7,0,1,
2003-04,23,TOR,NBA,SG,23,3,285,25,71,3,0,0,-2.6,0.8,7,8,19,1,8,,51,1,8,
2004-05,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2005-06,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2006-07,26,WAS,NBA,SG,62,0,492,5,84,11,0,0,-9.2,-9.6,9,6,24,3,6,5,81,1,4,
2007-08,27,WAS,NBA,PG,80,9,1708,70,30,0,0,0,-1.9,-2.4,35,22,53,1,26,3,305,5,13,
2008-09,28,SAS,NBA,SG,82,71,2496,10,87,3,0,0,4.7,1.7,46,29,68,9,27,8,391,5,25,
2009-10,29,SAS,NBA,SG,79,5,1515,21,73,6,0,0,2.3,-5.5,32,12,52,8,12,5,311,3,13,
2010-11,30,NYK,NBA,SG,26,0,319,4,94,3,0,0,-8.7,-10.7,4,0,15,0,2,3,46,1,2,
2011-12,31,WAS,NBA,SG,52,0,697,0,69,31,0,0,-2.7,4.2,15,10,7,2,7,2,102,1,4,
2012-13,32,NOH,NBA,SG,69,13,1219,0,79,21,0,0,-1.8,4.2,30,10,45,2,10,1,165,3,11,
2013-14,33,MIA,NBA,SG,25,2,260,28,70,1,0,0,0.3,-5.4,5,0,13,2,2,0,44,0,0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,518,103,9147,21,69,9,0,0,-0.3,-1.2,187,98,306,29,101,27,1530,20,81,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,16,1448,21,69,9,0,0,-0.3,-1.2,30,16,48,5,16,,242,3,13,
,,,,,,,,,,,,,,,,,,,,,,,,
WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),,194,9,2897,42,48,9,0,0,-3.3,-2.1,59,38,84,6,39,10,488,7,21,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,161,76,4011,14,82,4,0,0,3.8,-1.0,78,41,120,17,39,13,702,8,38,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,20,0,156,7,23,70,0,0,-15.3,-9.6,4,1,10,1,1,,34,0,1,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,69,13,1219,0,79,21,0,0,-1.8,4.2,30,10,45,2,10,1,165,3,11,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,26,0,319,4,94,3,0,0,-8.7,-10.7,4,0,15,0,2,3,46,1,2,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,25,2,260,28,70,1,0,0,0.3,-5.4,5,0,13,2,2,0,44,0,0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,23,3,285,25,71,3,0,0,-2.6,0.8,7,8,19,1,8,,51,1,8,
