0
2014-15 NBA 5.1 (14th)
2015-16 NBA 4.5 (20th)
2016-17 NBA 5.6 (6th)
2019-20 NBA 4.7 (20th)
2020-21 NBA 4.7 (8th)
Active 4.9 (2nd)
