Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,26.0,POR,NBA,PF,1,0,9:48,2,5,0.4,0,0,,0,0,,0,1,1,0,0,0,0,4
2012-13,27.0,POR,NBA,PF,1,0,11:27,0,2,0.0,0,0,,0,0,,0,4,1,0,2,1,0,0
2013-14,28.0,POR,NBA,PF,1,0,13:17,2,9,0.222,0,0,,0,0,,3,5,0,0,0,0,0,4
2014-15,29.0,POR,NBA,PF,1,1,18:08,7,11,0.636,4,4,1.0,0,0,,1,2,0,0,0,1,0,18
2015-16,30.0,SAS,NBA,PF,1,0,14:13,2,8,0.25,0,1,0.0,0,0,,1,4,1,1,0,0,0,4
2017-18,32.0,SAS,NBA,C,1,0,4:28,0,1,0.0,0,0,,0,0,,0,0,0,0,1,0,0,0
2018-19,33.0,SAS,NBA,C,1,0,10:47,1,2,0.5,0,0,,0,0,,0,4,1,0,0,0,0,2
Career,,,NBA,,7,1,82,14,38,0.368,4,5,0.8,0,0,,5,20,4,1,3,2,0,32
