0
2014-15 NBA 12.5 (8th)
2016-17 NBA 12.1 (16th)
2017-18 NBA 12.2 (14th)
2018-19 NBA 13.6 (12th)
2023-24 NBA 14.5 (4th)
2025-26 NBA 14.1 (7th)
Active 13.1 (6th)
Career 13.1 (38th)
Career NBA 13.1 (34th)
