Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2013-14,22,POR,NBA,PF,11,0,11.1,1.2,2.8,0.419,0.0,0.0,1.2,2.8,0.419,0.419,0.5,0.6,0.857,0.9,1.6,2.5,0.5,0.5,0.5,0.5,2.1,2.9,
1 Yr,1 Yr,1 Yr,1 Yr,,11,0,11.1,1.2,2.8,0.419,0.0,0.0,1.2,2.8,0.419,0.419,0.5,0.6,0.857,0.9,1.6,2.5,0.5,0.5,0.5,0.5,2.1,2.9,
