0
2012-13 All-Rookie (1st)
2014-15 All-Defensive (2nd)
2014-15 All-NBA (1st)
2016-17 All-Defensive (2nd)
2016-17 All-NBA (1st)
2017-18 All-Defensive (1st)
2017-18 All-NBA (1st)
2019-20 All-Defensive (1st)
2019-20 All-NBA (1st)
2023-24 All-Defensive (1st)
2023-24 All-NBA (2nd)
2023-24 In-Season Tournament All-Tournament Team
