0
2013-14 NBA 6.7 (10th)
2014-15 NBA 6.8 (8th)
2015-16 NBA 7.2 (10th)
2016-17 NBA 8.6 (7th)
2017-18 NBA 7.9 (5th)
2019-20 NBA 8.9 (6th)
2023-24 NBA 6.9 (10th)
Active 7.4 (7th)
Career 7.4 (41st)
Career NBA 7.4 (41st)
Career Playoffs 7.3 (46th)
Career NBA Playoffs 7.3 (42nd)
