"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2009-10,23,UTA,NBA,WC1,DEN,W (4-2),6.0,18.0,3.8,3.2,1.2,0.0,0.3,8.0,14.0,0.571,0.0,0.0,8.0,14.0,0.571,0.571,7.0,17.0,0.412,4.0,15.0,19.0,7.0,0.0,2.0,13.0,20.0,23.0,
2009-10,23,UTA,NBA,WCS,LAL,L (0-4),4.0,18.3,2.5,5.0,1.3,0.0,0.8,5.0,16.0,0.313,0.0,0.0,5.0,16.0,0.313,0.313,0.0,4.0,0.0,4.0,16.0,20.0,5.0,0.0,3.0,1.0,10.0,10.0,
1 Yr (2 Series),1 Yr (2 Series),1 Yr (2 Series),1 Yr (2 Series),1 Yr (2 Series),1 Yr (2 Series),1-1,10.0,18.1,3.3,3.9,1.2,0.0,0.5,13.0,30.0,0.433,0.0,0.0,13.0,30.0,0.433,0.433,7.0,21.0,0.333,8.0,31.0,39.0,12.0,0.0,5.0,14.0,30.0,33.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),1-0,6.0,18.0,3.8,3.2,1.2,0.0,0.3,8.0,14.0,0.571,0.0,0.0,8.0,14.0,0.571,0.571,7.0,17.0,0.412,4.0,15.0,19.0,7.0,0.0,2.0,13.0,20.0,23.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,4.0,18.3,2.5,5.0,1.3,0.0,0.8,5.0,16.0,0.313,0.0,0.0,5.0,16.0,0.313,0.313,0.0,4.0,0.0,4.0,16.0,20.0,5.0,0.0,3.0,1.0,10.0,10.0,
