Season,Team,Lg,Salary
2018-19,Sacramento Kings,NBA,"$7,305,600"
2019-20,Sacramento Kings,NBA,"$8,556,120"
2020-21,Sacramento Kings,NBA,"$8,963,640"
2021-22,Detroit Pistons,NBA,"$11,312,114"
2022-23,Detroit Pistons,NBA,"$12,500,000"
2023-24,Washington Wizards,NBA,"$12,500,000"
2024-25,Memphis Grizzlies,NBA,"$12,500,000"
Career,(may be incomplete),,"$73,637,474"
