Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2018-19,19,SAC,NBA,PF,62.0,4.0,1567.0,356.0,706.0,0.504,30.0,96.0,0.313,326.0,610.0,0.534,0.525,181.0,262.0,0.691,162.0,309.0,471.0,62.0,33.0,59.0,98.0,120.0,923.0,0.0,ROY-7
2019-20,20,SAC,NBA,C,13.0,6.0,334.0,78.0,167.0,0.467,4.0,22.0,0.182,74.0,145.0,0.51,0.479,25.0,31.0,0.806,29.0,68.0,97.0,10.0,6.0,12.0,18.0,43.0,185.0,0.0,
2020-21,21,SAC,NBA,PF,43.0,42.0,1112.0,247.0,490.0,0.504,37.0,108.0,0.343,210.0,382.0,0.55,0.542,77.0,134.0,0.575,106.0,212.0,318.0,43.0,21.0,21.0,59.0,100.0,608.0,0.0,
2021-22,22,2TM,NBA,PF,48.0,25.0,1146.0,225.0,446.0,0.504,23.0,97.0,0.237,202.0,349.0,0.579,0.53,67.0,101.0,0.663,105.0,233.0,338.0,36.0,22.0,18.0,39.0,93.0,540.0,0.0,
2021-22,22,SAC,NBA,PF,30.0,17.0,656.0,114.0,246.0,0.463,15.0,62.0,0.242,99.0,184.0,0.538,0.494,35.0,47.0,0.745,67.0,148.0,215.0,17.0,9.0,11.0,21.0,50.0,278.0,0.0,
2021-22,22,DET,NBA,PF,18.0,8.0,490.0,111.0,200.0,0.555,8.0,35.0,0.229,103.0,165.0,0.624,0.575,32.0,54.0,0.593,38.0,85.0,123.0,19.0,13.0,7.0,18.0,43.0,262.0,0.0,
2022-23,23,DET,NBA,C,42.0,25.0,990.0,202.0,382.0,0.529,19.0,66.0,0.288,183.0,316.0,0.579,0.554,81.0,108.0,0.75,94.0,175.0,269.0,36.0,19.0,30.0,46.0,81.0,504.0,0.0,
2023-24,24,2TM,NBA,C,50.0,25.0,1053.0,239.0,408.0,0.586,9.0,23.0,0.391,230.0,385.0,0.597,0.597,96.0,126.0,0.762,130.0,182.0,312.0,55.0,20.0,33.0,59.0,81.0,583.0,0.0,
2023-24,24,DET,NBA,C,26.0,10.0,478.0,107.0,181.0,0.591,1.0,6.0,0.167,106.0,175.0,0.606,0.594,50.0,61.0,0.82,46.0,72.0,118.0,27.0,5.0,14.0,29.0,40.0,265.0,0.0,
2023-24,24,WAS,NBA,C,24.0,15.0,575.0,132.0,227.0,0.581,8.0,17.0,0.471,124.0,210.0,0.59,0.599,46.0,65.0,0.708,84.0,110.0,194.0,28.0,15.0,19.0,30.0,41.0,318.0,0.0,
2024-25,25,2TM,NBA,PF,31.0,2.0,265.0,55.0,106.0,0.519,3.0,19.0,0.158,52.0,87.0,0.598,0.533,23.0,35.0,0.657,38.0,46.0,84.0,11.0,9.0,8.0,12.0,18.0,136.0,0.0,
2024-25,25,WAS,NBA,C,19.0,1.0,166.0,38.0,71.0,0.535,2.0,10.0,0.2,36.0,61.0,0.59,0.549,15.0,23.0,0.652,27.0,29.0,56.0,7.0,7.0,5.0,11.0,12.0,93.0,0.0,
2024-25,25,MEM,NBA,PF,12.0,1.0,99.0,17.0,35.0,0.486,1.0,9.0,0.111,16.0,26.0,0.615,0.5,8.0,12.0,0.667,11.0,17.0,28.0,4.0,2.0,3.0,1.0,6.0,43.0,0.0,
2025-26,26,WAS,NBA,PF,14.0,1.0,221.0,44.0,69.0,0.638,3.0,6.0,0.5,41.0,63.0,0.651,0.659,16.0,23.0,0.696,27.0,35.0,62.0,19.0,9.0,8.0,14.0,30.0,107.0,0.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,303.0,130.0,6688.0,1446.0,2774.0,0.521,128.0,437.0,0.293,1318.0,2337.0,0.564,0.544,566.0,820.0,0.69,691.0,1260.0,1951.0,272.0,139.0,189.0,345.0,566.0,3586.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,35.0,1810.0,391.0,751.0,0.521,35.0,118.0,0.293,357.0,632.0,0.564,0.544,153.0,222.0,0.69,187.0,341.0,528.0,74.0,38.0,51.0,93.0,153.0,970.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (4 Yrs),SAC (4 Yrs),SAC (4 Yrs),SAC (4 Yrs),,148.0,69.0,3669.0,795.0,1609.0,0.494,86.0,288.0,0.299,709.0,1321.0,0.537,0.521,318.0,474.0,0.671,364.0,737.0,1101.0,132.0,69.0,103.0,196.0,313.0,1994.0,0.0,
DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),,86.0,43.0,1958.0,420.0,763.0,0.55,28.0,107.0,0.262,392.0,656.0,0.598,0.569,163.0,223.0,0.731,178.0,332.0,510.0,82.0,37.0,51.0,93.0,164.0,1031.0,0.0,
WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),,57.0,17.0,962.0,214.0,367.0,0.583,13.0,33.0,0.394,201.0,334.0,0.602,0.601,77.0,111.0,0.694,138.0,174.0,312.0,54.0,31.0,32.0,55.0,83.0,518.0,0.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,12.0,1.0,99.0,17.0,35.0,0.486,1.0,9.0,0.111,16.0,26.0,0.615,0.5,8.0,12.0,0.667,11.0,17.0,28.0,4.0,2.0,3.0,1.0,6.0,43.0,0.0,
