Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,20,HOU,NBA,C,5,1,52,5,7,0.714,0,0,5,7,0.714,0.714,4,4,1.0,2,8,10,3,3,1,4,6,14,0,
2017-18,21,HOU,NBA,C,1,0,22,2,5,0.4,0,0,2,5,0.4,0.4,0,0,,1,3,4,1,0,0,3,4,4,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,6,1,74,7,12,0.583,0,0,7,12,0.583,0.583,4,4,1.0,3,11,14,4,3,1,7,10,18,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,14,1011,96,164,0.583,0,0,96,164,0.583,0.583,55,55,1.0,41,150,191,55,41,14,96,137,246,0,
