Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2014-15,19,MIN,NBA,PG,77.0,40.0,1902.0,7.6,18.1,0.422,1.5,4.5,0.341,6.1,13.6,0.449,0.465,4.0,4.7,0.842,0.7,5.0,5.7,7.4,1.4,0.3,5.2,4.2,20.8,95.0,114.0,
2015-16,20,MIN,NBA,SG,82.0,33.0,2294.0,9.5,21.1,0.452,2.7,6.9,0.389,6.8,14.1,0.482,0.516,3.5,4.5,0.793,0.6,4.4,5.0,5.5,1.5,0.4,3.4,4.2,25.3,104.0,112.0,6MOY-14
2016-17,21,MIN,NBA,SG,47.0,47.0,1749.0,9.5,20.6,0.459,3.5,9.0,0.387,6.0,11.6,0.515,0.544,3.4,4.1,0.836,0.6,4.1,4.6,4.0,1.2,0.3,2.5,3.0,25.8,112.0,115.0,
2017-18,22,CHI,NBA,SG,24.0,24.0,656.0,10.1,26.4,0.383,3.1,9.2,0.341,7.0,17.3,0.405,0.442,6.5,8.0,0.813,0.7,6.3,7.0,5.4,1.8,0.3,3.2,4.1,29.8,99.0,111.0,
2018-19,23,CHI,NBA,SG,63.0,62.0,2171.0,11.8,25.4,0.467,2.7,7.2,0.374,9.2,18.2,0.504,0.52,7.0,8.4,0.832,0.9,5.7,6.6,6.3,1.3,0.6,4.8,3.1,33.3,106.0,115.0,
2019-20,24,CHI,NBA,SF,60.0,60.0,2085.0,12.5,27.7,0.45,4.3,11.2,0.38,8.2,16.5,0.497,0.526,6.2,7.7,0.802,0.9,5.7,6.7,5.9,2.0,0.6,4.8,3.0,35.3,106.0,110.0,
2020-21,25,CHI,NBA,SG,58.0,58.0,2034.0,13.6,26.8,0.507,4.8,11.4,0.419,8.8,15.4,0.571,0.596,6.0,7.1,0.849,0.9,6.0,6.9,6.7,1.1,0.6,4.8,3.3,37.9,115.0,114.0,AS
2021-22,26,CHI,NBA,SG,67.0,67.0,2328.0,11.8,24.9,0.476,3.9,10.0,0.389,8.0,14.9,0.534,0.554,6.7,7.9,0.853,0.5,6.0,6.5,6.4,0.9,0.5,3.6,2.5,34.3,115.0,116.0,AS
2022-23,27,CHI,NBA,SG,77.0,77.0,2768.0,11.8,24.4,0.485,3.6,9.6,0.375,8.3,14.9,0.556,0.558,6.4,7.5,0.848,0.7,5.3,6.1,5.8,1.2,0.3,3.4,2.8,33.7,116.0,115.0,
2023-24,28,CHI,NBA,SG,25.0,23.0,872.0,9.7,21.5,0.452,3.4,9.7,0.349,6.3,11.8,0.536,0.531,5.0,5.9,0.854,0.5,6.9,7.4,5.6,1.2,0.5,3.0,3.3,27.8,113.0,118.0,
2024-25,29,2TM,NBA,SF,74.0,74.0,2602.0,11.4,22.4,0.511,4.4,9.8,0.446,7.1,12.6,0.562,0.609,4.3,5.2,0.825,0.4,5.4,5.8,5.7,1.1,0.2,3.8,2.2,31.6,116.0,119.0,
2024-25,29,CHI,NBA,SF,42.0,42.0,1432.0,11.8,23.1,0.511,4.4,9.9,0.446,7.4,13.2,0.56,0.607,4.7,5.9,0.797,0.4,6.2,6.6,6.2,1.3,0.3,3.9,2.1,32.8,115.0,117.0,
2024-25,29,SAC,NBA,SG,32.0,32.0,1170.0,11.0,21.4,0.511,4.3,9.7,0.446,6.6,11.8,0.564,0.611,3.8,4.3,0.874,0.4,4.3,4.7,5.1,0.8,0.1,3.6,2.4,30.0,117.0,121.0,
2025-26,30,SAC,NBA,SG,13.0,13.0,443.0,10.4,20.6,0.505,4.0,10.0,0.404,6.4,10.6,0.6,0.603,4.9,5.5,0.885,0.3,4.6,4.9,3.1,0.7,0.2,3.1,3.3,29.7,115.0,125.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,667.0,578.0,21904.0,11.1,23.6,0.47,3.5,9.0,0.391,7.6,14.6,0.519,0.545,5.4,6.4,0.834,0.7,5.4,6.1,5.9,1.3,0.4,3.9,3.1,31.0,110.0,115.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (8 Yrs),CHI (8 Yrs),CHI (8 Yrs),CHI (8 Yrs),,416.0,413.0,14346.0,12.0,25.2,0.474,3.8,9.8,0.39,8.2,15.4,0.528,0.55,6.2,7.4,0.834,0.7,5.9,6.6,6.1,1.3,0.5,4.1,2.9,34.0,111.0,114.0,
MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),,206.0,120.0,5945.0,8.9,20.0,0.445,2.6,6.8,0.378,6.3,13.2,0.48,0.509,3.6,4.4,0.821,0.6,4.5,5.1,5.7,1.4,0.3,3.7,3.9,24.0,103.0,114.0,
SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),,45.0,45.0,1613.0,10.8,21.2,0.509,4.2,9.7,0.434,6.6,11.4,0.573,0.609,4.1,4.6,0.877,0.4,4.4,4.8,4.5,0.8,0.1,3.5,2.6,29.9,116.0,122.0,
