Season,Team,Lg,Salary
2019-20,Washington Wizards,NBA,"$1,000,000"
2020-21,Oklahoma City Thunder,NBA,"$1,517,981"
2021-22,Oklahoma City Thunder,NBA,"$300,000"
2021-22,Orlando Magic,NBA,"$171,156 (TW)"
2022-23,Orlando Magic,NBA,"$506,508"
2022-23,Orlando Magic,NBA,(TW)
2023-24,Orlando Magic,NBA,(TW)
Career,(may be incomplete),,"$3,495,645"
