Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2007-08,22,WAS,NBA,SG,4.0,0.0,17.0,1.3,0.232,0.222,0.444,6.8,6.9,6.9,9.7,6.4,0.0,8.5,33.1,-0.1,0.0,-0.1,-0.299,-6.8,-1.0,-7.8,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,26,LAC,NBA,SG,11.0,0.0,200.0,14.0,0.607,0.493,0.269,0.6,6.7,3.7,2.6,0.8,1.6,8.5,19.8,0.4,0.0,0.4,0.101,1.9,-0.8,1.1,0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,32,GSW,NBA,SG,20.0,2.0,205.0,3.1,0.46,0.887,0.151,0.6,5.6,3.2,2.5,0.2,0.0,3.4,12.8,-0.1,0.2,0.1,0.021,-4.2,-2.0,-6.3,-0.2,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,35.0,2.0,422.0,8.2,0.52,0.636,0.233,0.8,6.2,3.6,2.9,0.8,0.8,6.6,16.9,0.2,0.2,0.4,0.046,-1.4,-1.4,-2.8,-0.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,5.0,989.0,8.2,0.52,0.636,0.233,0.8,6.2,3.6,2.9,0.8,0.8,6.6,16.9,0.5,0.4,0.9,0.046,-1.4,-1.4,-2.8,-0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,20.0,2.0,205.0,3.1,0.46,0.887,0.151,0.6,5.6,3.2,2.5,0.2,0.0,3.4,12.8,-0.1,0.2,0.1,0.021,-4.2,-2.0,-6.3,-0.2,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,11.0,0.0,200.0,14.0,0.607,0.493,0.269,0.6,6.7,3.7,2.6,0.8,1.6,8.5,19.8,0.4,0.0,0.4,0.101,1.9,-0.8,1.1,0.2,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,4.0,0.0,17.0,1.3,0.232,0.222,0.444,6.8,6.9,6.9,9.7,6.4,0.0,8.5,33.1,-0.1,0.0,-0.1,-0.299,-6.8,-1.0,-7.8,0.0,
