Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2005-06,23,UTA,NBA,C,23,0,212,23,57,0.404,0,0,23,57,0.404,0.404,3,6,0.5,16,27,43,17,7,8,14,41,49,0,
1 Yr,1 Yr,1 Yr,1 Yr,,23,0,212,23,57,0.404,0,0,23,57,0.404,0.404,3,6,0.5,16,27,43,17,7,8,14,41,49,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,756,82,203,0.404,0,0,82,203,0.404,0.404,11,21,0.5,57,96,153,61,25,29,50,146,175,0,
