Season,Team,Lg,Salary
2018-19,Phoenix Suns,NBA,"$949,000"
2019-20,Memphis Grizzlies,NBA,"$1,416,852"
2020-21,Memphis Grizzlies,NBA,"$9,571,712"
2021-22,Memphis Grizzlies,NBA,"$8,805,976"
2022-23,Philadelphia 76ers,NBA,"$8,250,000"
2023-24,Philadelphia 76ers,NBA,"$8,000,000"
2024-25,Brooklyn Nets,NBA,"$12,822,000"
Career,(may be incomplete),,"$49,815,540"
