Season,Team,Lg,Salary
2017-18,Portland Trail Blazers,NBA,"$1,465,920"
2018-19,Sacramento Kings,NBA,"$1,740,000"
2019-20,Portland Trail Blazers,NBA,"$2,033,160"
Career,(may be incomplete),,"$5,239,080"
