Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2006-07,23,MEM,NBA,PF,59.0,19.0,753.0,91.0,169.0,0.538,0.0,0.0,91.0,169.0,0.538,0.538,78.0,118.0,0.661,50.0,131.0,181.0,17.0,25.0,35.0,47.0,137.0,260.0,0.0,
2007-08,24,MIA,NBA,PF,43.0,6.0,549.0,61.0,125.0,0.488,0.0,0.0,61.0,125.0,0.488,0.488,57.0,83.0,0.687,32.0,62.0,94.0,13.0,13.0,10.0,42.0,80.0,179.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,102.0,25.0,1302.0,152.0,294.0,0.517,0.0,0.0,152.0,294.0,0.517,0.517,135.0,201.0,0.672,82.0,193.0,275.0,30.0,38.0,45.0,89.0,217.0,439.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,20.0,1047.0,122.0,236.0,0.517,0.0,0.0,122.0,236.0,0.517,0.517,109.0,162.0,0.672,66.0,155.0,221.0,24.0,31.0,36.0,72.0,174.0,353.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,59.0,19.0,753.0,91.0,169.0,0.538,0.0,0.0,91.0,169.0,0.538,0.538,78.0,118.0,0.661,50.0,131.0,181.0,17.0,25.0,35.0,47.0,137.0,260.0,0.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,43.0,6.0,549.0,61.0,125.0,0.488,0.0,0.0,61.0,125.0,0.488,0.488,57.0,83.0,0.687,32.0,62.0,94.0,13.0,13.0,10.0,42.0,80.0,179.0,0.0,
