Season,Team,Lg,Salary
2012-13,Oklahoma City Thunder,NBA,"$1,035,960"
2013-14,Oklahoma City Thunder,NBA,"$1,082,520"
2014-15,Oklahoma City Thunder,NBA,"$1,129,200"
2015-16,Boston Celtics,NBA,"$2,038,206"
Career,(may be incomplete),,"$5,285,886"
