0
2004-05 NBA 3.3 (9th)
2005-06 NBA 3.4 (5th)
2006-07 NBA 4.4 (1st)
2007-08 NBA 4.1 (1st)
2008-09 NBA 3.6 (2nd)
2011-12 NBA 3.4 (9th)
2012-13 NBA 4.1 (2nd)
2014-15 NBA 3.9 (3rd)
Career 3.0 (48th)
Career NBA 3.0 (31st)
Career Playoffs 3.4 (25th)
Career NBA Playoffs 3.4 (16th)
