Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2004-05,22,PHO,NBA,PG,12.0,0.0,9.7,1.0,2.9,0.343,0.3,0.8,0.4,0.7,2.1,0.32,0.4,0.2,0.3,0.5,0.4,1.0,1.4,1.0,0.3,0.0,0.4,0.7,2.5,
2005-06,23,PHO,NBA,SG,20.0,3.0,31.6,5.2,11.0,0.47,1.4,3.5,0.391,3.8,7.5,0.507,0.532,2.5,2.9,0.862,0.3,1.4,1.6,2.7,0.8,0.2,1.5,3.3,14.2,
2006-07,24,PHO,NBA,SG,11.0,1.0,31.7,5.8,14.4,0.405,1.6,5.4,0.305,4.2,9.0,0.465,0.462,2.5,3.5,0.718,0.6,2.8,3.5,2.2,1.1,0.2,2.0,2.7,15.8,
2007-08,25,PHO,NBA,SG,5.0,1.0,28.6,3.8,11.0,0.345,0.8,3.6,0.222,3.0,7.4,0.405,0.382,2.0,2.2,0.909,0.4,3.6,4.0,1.8,0.6,0.0,0.8,2.0,10.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,27,PHO,NBA,PG,16.0,0.0,15.6,2.7,6.4,0.417,0.8,2.2,0.343,1.9,4.3,0.456,0.476,1.1,1.5,0.708,0.1,1.2,1.3,1.3,0.3,0.1,0.9,2.1,7.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,29,IND,NBA,SG,11.0,0.0,20.3,2.5,6.6,0.37,0.3,1.8,0.15,2.2,4.8,0.453,0.39,0.5,1.1,0.5,0.5,1.7,2.2,1.3,0.5,0.1,1.2,2.1,5.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,32,GSW,NBA,SG,21.0,0.0,10.9,1.9,4.2,0.443,0.4,1.1,0.348,1.5,3.1,0.477,0.489,0.9,1.0,0.818,0.4,0.9,1.3,0.9,0.3,0.0,0.6,1.1,5.0,
2015-16,33,GSW,NBA,SG,23.0,0.0,11.0,2.2,3.8,0.58,0.5,1.2,0.393,1.7,2.6,0.667,0.642,0.7,0.9,0.762,0.5,0.7,1.2,0.7,0.5,0.0,0.5,1.0,5.6,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,119.0,5.0,18.5,3.0,6.9,0.437,0.7,2.2,0.332,2.3,4.7,0.487,0.49,1.2,1.6,0.77,0.4,1.4,1.7,1.4,0.5,0.1,0.9,1.8,8.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (5 Yrs),PHO (5 Yrs),PHO (5 Yrs),PHO (5 Yrs),,64.0,5.0,23.3,3.8,8.9,0.423,1.0,3.0,0.34,2.8,5.9,0.464,0.48,1.7,2.1,0.787,0.3,1.7,2.0,1.9,0.6,0.1,1.2,2.3,10.2,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,44.0,0.0,11.0,2.0,4.0,0.511,0.4,1.2,0.373,1.6,2.8,0.568,0.565,0.8,1.0,0.791,0.4,0.8,1.2,0.8,0.4,0.0,0.5,1.1,5.3,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,11.0,0.0,20.3,2.5,6.6,0.37,0.3,1.8,0.15,2.2,4.8,0.453,0.39,0.5,1.1,0.5,0.5,1.7,2.2,1.3,0.5,0.1,1.2,2.1,5.7,
