"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2013-14,20,WAS,NBA,SF,3.0,0.0,6.0,0.0,93.0,7.0,0.0,0.0,-60.4,-62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014-15,21,WAS,NBA,SF,10.0,0.0,331.0,0.0,0.0,99.0,1.0,0.0,10.5,19.8,3.0,3.0,10.0,0.0,9.0,5.0,44.0,1.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,23,WAS,NBA,SF,13.0,13.0,428.0,0.0,1.0,89.0,10.0,0.0,9.0,29.7,5.0,1.0,11.0,3.0,13.0,1.0,52.0,3.0,2.0,
2017-18,24,WAS,NBA,SF,5.0,5.0,158.0,0.0,0.0,77.0,23.0,0.0,-2.8,0.2,1.0,2.0,4.0,0.0,2.0,1.0,17.0,0.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,28,GSW,NBA,PF,19.0,3.0,371.0,0.0,0.0,0.0,42.0,59.0,12.3,10.6,2.0,1.0,17.0,4.0,4.0,3.0,79.0,1.0,1.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,50.0,21.0,1294.0,0.0,1.0,64.0,18.0,17.0,8.5,17.7,11.0,7.0,42.0,7.0,28.0,10.0,192.0,5.0,11.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,34.0,2122.0,0.0,1.0,64.0,18.0,17.0,8.5,17.7,18.0,11.0,69.0,11.0,46.0,16.0,315.0,8.0,18.0,
,,,,,,,,,,,,,,,,,,,,,,,,
WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),,31.0,18.0,923.0,0.0,1.0,90.0,9.0,0.0,7.0,20.5,9.0,6.0,25.0,3.0,24.0,7.0,113.0,4.0,10.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,19.0,3.0,371.0,0.0,0.0,0.0,42.0,59.0,12.3,10.6,2.0,1.0,17.0,4.0,4.0,3.0,79.0,1.0,1.0,
