"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2013-14,21,CHA,NBA,C,82.0,3.0,1416.0,0.426,0.427,0.0,0.426,0.73,0.498,0.495,0.002,94.0,88.0,0.0,85.0,97.0,92.0,174.0,1.0,-60.9,-42.2,
2014-15,22,CHO,NBA,C,62.0,45.0,1487.0,0.461,0.46,1.0,0.462,0.774,0.53,0.44,0.003,103.0,95.0,286.0,93.0,103.0,99.0,161.0,1.0,-24.9,-3.6,
2015-16,23,CHO,NBA,C,73.0,60.0,1774.0,0.529,0.539,0.1,0.53,0.754,0.592,0.531,0.023,117.0,110.0,28.0,105.0,100.0,109.0,192.0,8.0,23.8,54.5,
2016-17,24,CHO,NBA,C,62.0,58.0,1725.0,0.571,0.572,0.0,0.571,0.679,0.604,0.442,0.002,125.0,114.0,0.0,111.0,88.0,109.0,164.0,1.0,50.9,54.3,
2017-18,25,CHO,NBA,C,33.0,0.0,627.0,0.545,0.542,0.667,0.551,0.718,0.602,0.545,0.019,118.0,106.0,184.0,106.0,94.0,108.0,216.0,6.0,9.4,17.9,
2018-19,26,CHO,NBA,C,49.0,47.0,1243.0,0.551,0.57,0.273,0.559,0.787,0.611,0.409,0.064,120.0,110.0,77.0,107.0,103.0,109.0,158.0,18.0,24.3,41.4,
2019-20,27,CHO,NBA,C,58.0,39.0,1341.0,0.524,0.577,0.24,0.543,0.682,0.576,0.374,0.157,114.0,110.0,67.0,103.0,88.0,102.0,144.0,41.0,13.4,12.0,
2020-21,28,CHO,NBA,C,48.0,21.0,1005.0,0.559,0.598,0.143,0.565,0.714,0.599,0.367,0.086,120.0,113.0,39.0,105.0,92.0,105.0,149.0,22.0,17.4,20.6,
2021-22,29,POR,NBA,C,27.0,0.0,355.0,0.567,0.593,0.0,0.567,0.776,0.627,0.544,0.044,123.0,111.0,0.0,107.0,100.0,111.0,219.0,11.0,6.3,13.7,
2022-23,30,MIA,NBA,C,15.0,2.0,217.0,0.627,0.649,0.0,0.627,0.686,0.659,0.593,0.034,132.0,118.0,0.0,115.0,88.0,113.0,223.0,9.0,9.7,11.5,
2023-24,31,NOP,NBA,C,43.0,0.0,320.0,0.419,0.424,0.333,0.427,0.605,0.483,0.613,0.048,88.0,78.0,91.0,78.0,77.0,83.0,251.0,12.0,-14.8,-15.3,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,552.0,275.0,11510.0,0.52,0.535,0.22,0.525,0.727,0.575,0.453,0.047,113.0,105.0,61.0,102.0,95.0,104.0,170.0,13.0,54.6,164.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO (8 Yrs),CHO (8 Yrs),CHO (8 Yrs),CHO (8 Yrs),,467.0,273.0,10618.0,0.518,0.533,0.227,0.524,0.729,0.574,0.444,0.048,113.0,105.0,63.0,102.0,96.0,104.0,166.0,13.0,53.4,154.9,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,43.0,0.0,320.0,0.419,0.424,0.333,0.427,0.605,0.483,0.613,0.048,88.0,78.0,91.0,78.0,77.0,83.0,251.0,12.0,-14.8,-15.3,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,27.0,0.0,355.0,0.567,0.593,0.0,0.567,0.776,0.627,0.544,0.044,123.0,111.0,0.0,107.0,100.0,111.0,219.0,11.0,6.3,13.7,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,15.0,2.0,217.0,0.627,0.649,0.0,0.627,0.686,0.659,0.593,0.034,132.0,118.0,0.0,115.0,88.0,113.0,223.0,9.0,9.7,11.5,
