"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2016-17,22,POR,NBA,SF,35.0,1.0,249.0,0.292,18.7,0.427,0.191,0.056,0.022,0.157,0.573,0.342,0.471,0.4,0.5,0.143,0.255,0.692,0.923,0.045,4.0,0.196,0.3,1.0,0.0,
2017-18,23,POR,NBA,SF,35.0,1.0,160.0,0.298,15.2,0.574,0.213,0.106,0.106,0.149,0.426,0.37,0.7,0.0,0.2,0.286,0.2,0.6,1.0,0.085,3.0,0.25,0.4,0.0,0.0,
2018-19,24,POR,NBA,SF,71.0,33.0,1327.0,0.509,13.3,0.573,0.387,0.087,0.042,0.057,0.427,0.646,0.756,0.405,0.5,0.375,0.326,0.752,0.915,0.156,58.0,0.204,0.243,0.0,0.0,
2019-20,25,MIN,NBA,SF,23.0,2.0,505.0,0.453,13.3,0.598,0.352,0.14,0.039,0.067,0.402,0.533,0.635,0.28,0.571,0.5,0.333,0.789,0.917,0.073,12.0,0.208,0.333,0.0,0.0,
2020-21,26,MIN,NBA,SF,45.0,11.0,627.0,0.495,12.7,0.576,0.413,0.125,0.016,0.022,0.424,0.642,0.75,0.348,0.333,0.5,0.295,0.765,1.0,0.136,23.0,0.346,0.148,1.0,0.0,
2021-22,27,MIN,NBA,SF,34.0,1.0,231.0,0.411,14.4,0.521,0.301,0.123,0.055,0.041,0.479,0.579,0.773,0.222,0.25,0.667,0.229,0.682,1.0,0.096,6.0,0.486,0.235,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,243.0,49.0,3099.0,0.46,14.6,0.561,0.353,0.104,0.039,0.064,0.439,0.585,0.719,0.327,0.436,0.359,0.3,0.749,0.939,0.119,106.0,0.254,0.243,2.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,17.0,1046.0,0.46,14.6,0.561,0.353,0.104,0.039,0.064,0.439,0.585,0.719,0.327,0.436,0.359,0.3,0.749,0.939,0.119,36.0,0.254,0.243,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),,141.0,35.0,1736.0,0.457,15.8,0.55,0.341,0.084,0.045,0.08,0.45,0.584,0.728,0.362,0.44,0.289,0.302,0.739,0.921,0.132,65.0,0.206,0.269,1.0,0.0,
MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),,102.0,14.0,1363.0,0.463,13.5,0.576,0.369,0.131,0.032,0.044,0.424,0.586,0.708,0.298,0.429,0.526,0.297,0.762,0.964,0.103,41.0,0.319,0.22,1.0,0.0,
