Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,22,POR,NBA,SF,35.0,1.0,249.0,26.0,89.0,0.292,13.0,51.0,0.255,13.0,38.0,0.342,0.365,13.0,17.0,0.765,6.0,18.0,24.0,11.0,9.0,3.0,11.0,22.0,78.0,0.0,
2017-18,23,POR,NBA,SF,35.0,1.0,160.0,14.0,47.0,0.298,4.0,20.0,0.2,10.0,27.0,0.37,0.34,2.0,3.0,0.667,4.0,12.0,16.0,11.0,6.0,4.0,5.0,13.0,34.0,0.0,
2018-19,24,POR,NBA,SF,71.0,33.0,1327.0,216.0,424.0,0.509,59.0,181.0,0.326,157.0,243.0,0.646,0.579,50.0,71.0,0.704,56.0,161.0,217.0,53.0,31.0,30.0,46.0,116.0,541.0,0.0,
2019-20,25,MIN,NBA,SF,23.0,2.0,505.0,81.0,179.0,0.453,24.0,72.0,0.333,57.0,107.0,0.533,0.52,24.0,32.0,0.75,17.0,40.0,57.0,15.0,17.0,10.0,24.0,47.0,210.0,0.0,
2020-21,26,MIN,NBA,SF,45.0,11.0,627.0,91.0,184.0,0.495,23.0,78.0,0.295,68.0,106.0,0.642,0.557,26.0,37.0,0.703,13.0,54.0,67.0,28.0,29.0,19.0,26.0,44.0,231.0,0.0,
2021-22,27,MIN,NBA,SF,34.0,1.0,231.0,30.0,73.0,0.411,8.0,35.0,0.229,22.0,38.0,0.579,0.466,13.0,18.0,0.722,6.0,30.0,36.0,9.0,7.0,5.0,10.0,12.0,81.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,243.0,49.0,3099.0,458.0,996.0,0.46,131.0,437.0,0.3,327.0,559.0,0.585,0.526,128.0,178.0,0.719,102.0,315.0,417.0,127.0,99.0,71.0,122.0,254.0,1175.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,17.0,1046.0,155.0,336.0,0.46,44.0,147.0,0.3,110.0,189.0,0.585,0.526,43.0,60.0,0.719,34.0,106.0,141.0,43.0,33.0,24.0,41.0,86.0,397.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),,141.0,35.0,1736.0,256.0,560.0,0.457,76.0,252.0,0.302,180.0,308.0,0.584,0.525,65.0,91.0,0.714,66.0,191.0,257.0,75.0,46.0,37.0,62.0,151.0,653.0,0.0,
MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),,102.0,14.0,1363.0,202.0,436.0,0.463,55.0,185.0,0.297,147.0,251.0,0.586,0.526,63.0,87.0,0.724,36.0,124.0,160.0,52.0,53.0,34.0,60.0,103.0,522.0,0.0,
