"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2016-17,22,POR,NBA,SF,35.0,1.0,249.0,0.0,0.0,65.0,35.0,0.0,-1.0,-0.8,2.0,6.0,17.0,2.0,7.0,0.0,28.0,0.0,4.0,
2017-18,23,POR,NBA,SF,35.0,1.0,160.0,0.0,8.0,79.0,14.0,0.0,-8.5,-11.8,3.0,2.0,10.0,0.0,2.0,0.0,28.0,1.0,1.0,
2018-19,24,POR,NBA,SF,71.0,33.0,1327.0,0.0,9.0,61.0,30.0,0.0,2.3,-2.3,20.0,10.0,60.0,8.0,35.0,10.0,132.0,11.0,17.0,
2019-20,25,MIN,NBA,SF,23.0,2.0,505.0,0.0,1.0,32.0,67.0,0.0,1.5,7.3,10.0,3.0,21.0,4.0,17.0,4.0,34.0,6.0,4.0,
2020-21,26,MIN,NBA,SF,45.0,11.0,627.0,0.0,2.0,60.0,38.0,0.0,-7.6,-2.7,11.0,8.0,22.0,5.0,22.0,5.0,66.0,7.0,16.0,
2021-22,27,MIN,NBA,SF,34.0,1.0,231.0,0.0,2.0,53.0,45.0,0.0,-2.1,-4.8,5.0,3.0,6.0,1.0,10.0,0.0,22.0,2.0,4.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,243.0,49.0,3099.0,0.0,5.0,57.0,38.0,0.0,-1.0,-1.4,51.0,32.0,136.0,20.0,93.0,19.0,310.0,27.0,46.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,17.0,1046.0,0.0,5.0,57.0,38.0,0.0,-1.0,-1.4,17.0,11.0,46.0,7.0,31.0,6.0,105.0,9.0,16.0,
,,,,,,,,,,,,,,,,,,,,,,,,
POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),,141.0,35.0,1736.0,0.0,7.0,63.0,29.0,0.0,0.9,-3.0,25.0,18.0,87.0,10.0,44.0,10.0,188.0,12.0,22.0,
MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),,102.0,14.0,1363.0,0.0,2.0,48.0,50.0,0.0,-3.3,0.7,26.0,14.0,49.0,10.0,49.0,9.0,122.0,15.0,24.0,
