"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2012-13,20,DEN,NBA,PF,7.0,0.0,26.0,0.333,0.364,0.0,0.333,0.5,0.349,0.167,0.083,74.0,75.0,0.0,67.0,66.0,65.0,62.0,34.0,-3.9,-4.8,
2013-14,21,DEN,NBA,PF,52.0,16.0,789.0,0.367,0.395,0.319,0.426,0.709,0.459,0.215,0.367,81.0,81.0,89.0,85.0,94.0,85.0,76.0,142.0,-38.6,-46.1,
2014-15,22,2TM,NBA,PF,10.0,0.0,119.0,0.237,0.3,0.167,0.276,0.727,0.338,0.289,0.474,53.0,62.0,48.0,56.0,97.0,63.0,106.0,177.0,-16.7,-16.8,
2014-15,22,SAC,NBA,PF,6.0,0.0,61.0,0.222,0.273,0.143,0.25,0.727,0.372,0.611,0.389,50.0,56.0,41.0,50.0,97.0,70.0,224.0,145.0,-8.9,-7.4,
2014-15,22,DET,NBA,PF,4.0,0.0,58.0,0.25,0.333,0.182,0.3,,0.3,0.0,0.55,56.0,69.0,52.0,60.0,,56.0,0.0,205.0,-7.8,-9.4,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,69.0,16.0,934.0,0.35,0.383,0.292,0.404,0.706,0.439,0.222,0.369,77.0,79.0,81.0,81.0,93.0,81.0,79.0,142.0,-59.2,-67.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,59.0,16.0,815.0,0.366,0.393,0.316,0.422,0.702,0.454,0.213,0.354,81.0,81.0,88.0,84.0,93.0,84.0,75.0,137.0,-42.5,-50.9,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,6.0,0.0,61.0,0.222,0.273,0.143,0.25,0.727,0.372,0.611,0.389,50.0,56.0,41.0,50.0,97.0,70.0,224.0,145.0,-8.9,-7.4,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,4.0,0.0,58.0,0.25,0.333,0.182,0.3,,0.3,0.0,0.55,56.0,69.0,52.0,60.0,,56.0,0.0,205.0,-7.8,-9.4,
