"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2004-05,21,BOS,NBA,SG,7.0,3.0,115.0,0.524,0.6,0.455,0.643,0.5,0.637,0.19,0.524,117.0,128.0,128.0,133.0,66.0,120.0,59.0,267.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,24,CLE,NBA,PG,13.0,13.0,453.0,0.4,0.382,0.429,0.482,0.854,0.551,0.373,0.382,87.0,79.0,118.0,97.0,113.0,102.0,122.0,172.0,
2008-09,25,CLE,NBA,SG,14.0,14.0,591.0,0.465,0.504,0.333,0.503,0.833,0.55,0.268,0.229,101.0,104.0,91.0,101.0,108.0,101.0,87.0,102.0,
2009-10,26,CLE,NBA,SG,11.0,0.0,269.0,0.418,0.521,0.158,0.44,0.938,0.5,0.239,0.284,91.0,106.0,45.0,88.0,124.0,92.0,79.0,128.0,
2010-11,27,BOS,NBA,PG,9.0,0.0,170.0,0.468,0.536,0.368,0.543,0.8,0.574,0.213,0.404,102.0,110.0,103.0,109.0,105.0,106.0,71.0,182.0,
2011-12,28,DAL,NBA,PG,4.0,3.0,88.0,0.423,0.4,0.5,0.481,1.0,0.532,0.192,0.231,94.0,84.0,143.0,99.0,133.0,101.0,70.0,102.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,58.0,33.0,1686.0,0.442,0.478,0.361,0.498,0.847,0.548,0.276,0.311,97.0,98.0,100.0,100.0,111.0,101.0,91.0,141.0,
,,,,,,,,,,,,,,,,,,,,,,,,
CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),,38.0,27.0,1313.0,0.434,0.473,0.34,0.484,0.859,0.54,0.296,0.29,95.0,97.0,94.0,97.0,113.0,100.0,97.0,130.0,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,16.0,3.0,285.0,0.485,0.553,0.4,0.574,0.714,0.593,0.206,0.441,107.0,115.0,112.0,116.0,94.0,110.0,67.0,208.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,4.0,3.0,88.0,0.423,0.4,0.5,0.481,1.0,0.532,0.192,0.231,94.0,84.0,143.0,99.0,133.0,101.0,70.0,102.0,
