"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2008-09,21.0,PHI,NBA,13:49,2.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,3.8
2010-11,23.0,PHI,NBA,12:26,2.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,3.0,4.0,0.4
2011-12,24.0,MEM,NBA,21:47,4.0,10.0,0.0,0.0,4.0,10.0,3.0,4.0,6.0,4.0,9.0,1.0,1.0,1.0,2.0,4.0,11.0,11.9
2013-14,26.0,GSW,NBA,15:36,5.0,9.0,0.0,0.0,5.0,9.0,4.0,5.0,3.0,4.0,6.0,1.0,1.0,1.0,1.0,4.0,12.0,10.0
2014-15,27.0,GSW,NBA,12:34,4.0,8.0,0.0,0.0,4.0,8.0,3.0,5.0,3.0,5.0,5.0,1.0,1.0,2.0,1.0,4.0,10.0,6.1
2015-16,28.0,GSW,NBA,18:19,7.0,11.0,3.0,6.0,5.0,9.0,5.0,6.0,2.0,4.0,5.0,2.0,1.0,2.0,2.0,4.0,22.0,16.8
2016-17,29.0,LAC,NBA,20:36,4.0,8.0,2.0,5.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,9.0,8.4
Career,,,,21:47,7.0,11.0,3.0,6.0,5.0,10.0,5.0,6.0,6.0,5.0,9.0,2.0,1.0,2.0,2.0,4.0,22.0,16.8
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,GSW,NBA,18:19,7.0,11.0,3.0,6.0,5.0,9.0,5.0,6.0,3.0,5.0,6.0,2.0,1.0,2.0,2.0,4.0,22.0,16.8
2 Seasons,,PHI,NBA,13:49,2.0,7.0,0.0,0.0,2.0,7.0,2.0,2.0,2.0,4.0,4.0,1.0,0.0,1.0,0.0,3.0,5.0,3.8
1 Season,,LAC,NBA,20:36,4.0,8.0,2.0,5.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,9.0,8.4
1 Season,,MEM,NBA,21:47,4.0,10.0,0.0,0.0,4.0,10.0,3.0,4.0,6.0,4.0,9.0,1.0,1.0,1.0,2.0,4.0,11.0,11.9
