"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2010-11,22.0,DEN,NBA,37:12,6.0,13.0,3.0,4.0,4.0,9.0,4.0,6.0,1.0,6.0,6.0,4.0,2.0,0.0,2.0,5.0,18.0,14.3
2011-12,23.0,DEN,NBA,36:50,9.0,18.0,2.0,6.0,9.0,14.0,7.0,8.0,4.0,5.0,8.0,7.0,1.0,1.0,4.0,5.0,20.0,14.0
2018-19,30.0,LAC,NBA,41:35,11.0,24.0,3.0,11.0,8.0,17.0,5.0,6.0,3.0,8.0,8.0,6.0,3.0,1.0,3.0,3.0,29.0,19.3
2019-20,31.0,OKC,NBA,38:44,9.0,17.0,4.0,11.0,7.0,12.0,9.0,9.0,2.0,9.0,9.0,3.0,2.0,1.0,4.0,3.0,29.0,23.0
2020-21,32.0,ATL,NBA,35:57,7.0,15.0,5.0,9.0,5.0,11.0,9.0,9.0,2.0,9.0,9.0,4.0,2.0,1.0,3.0,4.0,21.0,18.9
2021-22,33.0,ATL,NBA,29:12,5.0,12.0,2.0,4.0,4.0,9.0,6.0,6.0,1.0,6.0,7.0,2.0,1.0,0.0,2.0,2.0,17.0,10.3
2023-24,35.0,MIL,NBA,20:30,3.0,5.0,0.0,2.0,3.0,5.0,2.0,2.0,1.0,5.0,6.0,2.0,0.0,0.0,1.0,0.0,6.0,6.0
Career,,,,41:35,11.0,24.0,5.0,11.0,9.0,17.0,9.0,9.0,4.0,9.0,9.0,7.0,3.0,1.0,4.0,5.0,29.0,23.0
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,ATL,NBA,35:57,7.0,15.0,5.0,9.0,5.0,11.0,9.0,9.0,2.0,9.0,9.0,4.0,2.0,1.0,3.0,4.0,21.0,18.9
2 Seasons,,DEN,NBA,37:12,9.0,18.0,3.0,6.0,9.0,14.0,7.0,8.0,4.0,6.0,8.0,7.0,2.0,1.0,4.0,5.0,20.0,14.3
1 Season,,OKC,NBA,38:44,9.0,17.0,4.0,11.0,7.0,12.0,9.0,9.0,2.0,9.0,9.0,3.0,2.0,1.0,4.0,3.0,29.0,23.0
1 Season,,LAC,NBA,41:35,11.0,24.0,3.0,11.0,8.0,17.0,5.0,6.0,3.0,8.0,8.0,6.0,3.0,1.0,3.0,3.0,29.0,19.3
1 Season,,MIL,NBA,20:30,3.0,5.0,0.0,2.0,3.0,5.0,2.0,2.0,1.0,5.0,6.0,2.0,0.0,0.0,1.0,0.0,6.0,6.0
