"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2010-11,22,DEN,NBA,SF,5.0,5.0,148.0,0.432,0.414,0.467,0.511,0.714,0.563,0.477,0.341,94.0,85.0,130.0,103.0,94.0,104.0,159.0,154.0,
2011-12,23,DEN,NBA,SF,7.0,7.0,222.0,0.362,0.423,0.174,0.383,0.917,0.45,0.255,0.245,81.0,89.0,50.0,79.0,122.0,85.0,93.0,108.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,30,LAC,NBA,SF,6.0,6.0,201.0,0.351,0.382,0.302,0.41,0.848,0.474,0.297,0.387,76.0,74.0,85.0,78.0,111.0,85.0,115.0,108.0,
2019-20,31,OKC,NBA,PF,7.0,7.0,212.0,0.405,0.476,0.324,0.481,0.967,0.569,0.38,0.468,88.0,91.0,91.0,91.0,125.0,101.0,146.0,122.0,
2020-21,32,ATL,NBA,PF,18.0,0.0,442.0,0.425,0.444,0.405,0.523,0.942,0.587,0.299,0.483,91.0,84.0,110.0,97.0,121.0,103.0,121.0,123.0,
2021-22,33,ATL,NBA,PF,5.0,3.0,112.0,0.4,0.467,0.267,0.444,1.0,0.512,0.244,0.333,87.0,88.0,75.0,84.0,129.0,90.0,99.0,83.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,35,MIL,NBA,SF,3.0,0.0,37.0,0.5,0.667,0.0,0.5,0.75,0.564,0.5,0.25,105.0,122.0,0.0,91.0,96.0,97.0,205.0,63.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,51.0,28.0,1374.0,0.396,0.435,0.338,0.463,0.897,0.531,0.315,0.395,86.0,85.0,94.0,89.0,117.0,95.0,121.0,116.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,23.0,3.0,554.0,0.42,0.45,0.384,0.507,0.952,0.571,0.288,0.452,91.0,85.0,105.0,94.0,123.0,100.0,116.0,115.0,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,12.0,12.0,370.0,0.384,0.42,0.289,0.424,0.822,0.488,0.326,0.275,85.0,88.0,82.0,86.0,109.0,92.0,114.0,123.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,7.0,7.0,212.0,0.405,0.476,0.324,0.481,0.967,0.569,0.38,0.468,88.0,91.0,91.0,91.0,125.0,101.0,146.0,122.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,6.0,6.0,201.0,0.351,0.382,0.302,0.41,0.848,0.474,0.297,0.387,76.0,74.0,85.0,78.0,111.0,85.0,115.0,108.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,3.0,0.0,37.0,0.5,0.667,0.0,0.5,0.75,0.564,0.5,0.25,105.0,122.0,0.0,91.0,96.0,97.0,205.0,63.0,
