"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2006-07,20,CHI,NBA,PF,72,4,966,.475,.479,.000,.475,.606,.521,.621,.007,104,99,0,96,81,96,190,3,-11.9,-14.8,ROY-9
2007-08,21,CHI,NBA,PF,74,27,1330,.423,.426,.167,.424,.741,.486,.395,.014,92,88,46,85,98,90,129,6,-64.7,-56.1,
2008-09,22,CHI,NBA,PF,79,61,2175,.451,.453,.333,.453,.783,.525,.445,.013,98,93,91,91,102,96,146,6,-63.7,-32.3,
2009-10,23,2TM,NBA,C,54,3,1220,.462,.465,.000,.462,.686,.511,.417,.007,100,95,0,92,90,94,139,3,-32.6,-31.7,
2009-10,23,CHI,NBA,PF,29,3,678,.483,.485,.000,.483,.644,.523,.439,.005,105,99,0,96,85,96,146,2,-7.3,-9.6,
2009-10,23,CHA,NBA,C,25,0,542,.442,.446,.000,.442,.729,.499,.395,.009,96,91,0,88,96,92,132,4,-25.3,-22.1,
2010-11,24,CHA,NBA,C,41,2,861,.471,.476,.000,.471,.787,.536,.411,.009,103,98,0,95,103,99,137,4,-17.9,-4.2,
2011-12,25,CHA,NBA,PF,54,30,1013,.367,.367,.333,.369,.759,.418,.254,.009,82,77,96,76,101,79,92,4,-77.7,-79.2,
2012-13,26,CHA,NBA,PF,26,2,360,.353,.352,.375,.364,.839,.418,.228,.059,78,73,105,73,111,78,84,24,-36.0,-35.0,
2013-14,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived
2014-15,28,MEM,NBA,PF,2,0,7,1.000,1.000,,1.000,1.000,1.064,2.000,.000,223,206,,202,133,199,732,0,1.0,2.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,402,129,7932,.438,.440,.235,.439,.732,.500,.412,.013,96,91,65,88,96,92,136,6,-303.5,-251.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (4 Yrs),CHI (4 Yrs),CHI (4 Yrs),CHI (4 Yrs),,254,95,5149,.452,.454,.222,.453,.715,.513,.461,.011,98,93,61,91,94,95,149,5,-147.6,-112.8,
CHA (4 Yrs),CHA (4 Yrs),CHA (4 Yrs),CHA (4 Yrs),,146,34,2776,.415,.418,.250,.417,.770,.476,.332,.016,91,86,70,84,102,89,114,7,-156.9,-140.5,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,2,0,7,1.000,1.000,,1.000,1.000,1.064,2.000,.000,223,206,,202,133,199,732,0,1.0,2.0,
