Season,Team,Lg,Salary
2011-12,Detroit Pistons,NBA,"$2,563,320"
2012-13,Detroit Pistons,NBA,"$2,755,560"
2013-14,Milwaukee Bucks,NBA,"$2,793,960"
2014-15,Phoenix Suns,NBA,"$3,553,917"
2015-16,Phoenix Suns,NBA,"$12,000,000"
2016-17,Phoenix Suns,NBA,"$12,606,250"
2017-18,Phoenix Suns,NBA,"$13,618,750"
2018-19,Cleveland Cavaliers,NBA,"$14,631,250"
2019-20,Detroit Pistons,NBA,"$15,643,750"
2021-22,Dallas Mavericks,NBA,"$276,038"
Career,(may be incomplete),,"$80,442,795"
