Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2004-05,22,CHI,NBA,PG,6.0,5.0,159.0,3.4,11.6,0.297,1.9,6.9,0.273,1.6,4.7,0.333,0.378,2.8,3.4,0.818,1.9,6.3,8.1,6.6,0.6,0.0,3.8,1.9,11.6,92.0,111.0,
2005-06,23,CHI,NBA,PG,6.0,0.0,131.0,3.5,9.7,0.36,2.7,6.2,0.438,0.8,3.5,0.222,0.5,1.9,2.3,0.833,0.4,5.8,6.2,5.0,0.8,0.0,1.9,5.0,11.7,108.0,110.0,
2006-07,24,CHI,NBA,PG,9.0,0.0,172.0,2.8,9.7,0.29,1.9,5.9,0.316,0.9,3.7,0.25,0.387,2.5,3.1,0.8,0.9,4.1,5.0,6.6,0.9,0.3,2.2,3.7,10.0,100.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,28,ORL,NBA,PG,1.0,0.0,4.0,13.9,27.7,0.5,13.9,27.7,0.5,0.0,0.0,,0.75,27.7,27.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.3,183.0,109.0,
2011-12,29,ORL,NBA,PG,5.0,0.0,61.0,0.9,4.5,0.2,0.9,2.7,0.333,0.0,1.8,0.0,0.3,0.0,1.8,0.0,0.0,6.4,6.4,8.2,4.5,0.9,6.4,4.5,2.7,51.0,101.0,
2012-13,30,LAL,NBA,PG,2.0,0.0,68.0,3.1,8.4,0.364,2.3,6.1,0.375,0.8,2.3,0.333,0.5,0.0,0.0,,0.8,1.5,2.3,5.4,1.5,0.8,3.8,3.1,8.4,83.0,116.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,29.0,5.0,595.0,3.1,9.7,0.315,2.1,6.1,0.343,1.0,3.6,0.268,0.423,2.1,2.7,0.774,1.0,5.0,5.9,6.2,1.2,0.3,3.1,3.5,10.3,94.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),,21.0,5.0,462.0,3.2,10.4,0.312,2.1,6.4,0.333,1.1,4.0,0.278,0.414,2.5,3.0,0.815,1.1,5.3,6.5,6.1,0.8,0.1,2.7,3.5,11.0,99.0,109.0,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,6.0,0.0,65.0,1.7,6.0,0.286,1.7,4.3,0.4,0.0,1.7,0.0,0.429,1.7,3.4,0.5,0.0,6.0,6.0,7.7,4.3,0.9,6.0,4.3,6.8,69.0,101.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,2.0,0.0,68.0,3.1,8.4,0.364,2.3,6.1,0.375,0.8,2.3,0.333,0.5,0.0,0.0,,0.8,1.5,2.3,5.4,1.5,0.8,3.8,3.1,8.4,83.0,116.0,
