"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2003-04,25,MEM,NBA,SF,4.0,0.0,69.0,0.4,0.375,0.429,0.5,0.667,0.539,0.4,0.467,91.0,82.0,123.0,106.0,89.0,104.0,132.0,250.0,
2004-05,26,MEM,NBA,SG,4.0,4.0,119.0,0.419,0.5,0.143,0.435,0.4,0.437,0.161,0.226,94.0,106.0,40.0,90.0,53.0,82.0,50.0,115.0,
2005-06,27,MEM,NBA,SF,4.0,4.0,129.0,0.5,0.615,0.286,0.55,0.333,0.53,0.3,0.35,110.0,129.0,80.0,112.0,45.0,99.0,90.0,173.0,
2006-07,28,HOU,NBA,SF,7.0,7.0,272.0,0.451,0.5,0.442,0.637,0.875,0.66,0.157,0.843,98.0,103.0,123.0,128.0,116.0,122.0,48.0,397.0,
2007-08,29,HOU,NBA,SF,6.0,6.0,246.0,0.444,0.4,0.48,0.578,0.727,0.602,0.244,0.556,97.0,83.0,133.0,116.0,96.0,111.0,80.0,250.0,
2008-09,30,HOU,NBA,SG,13.0,13.0,496.0,0.407,0.593,0.315,0.512,0.957,0.576,0.284,0.667,89.0,122.0,86.0,103.0,124.0,106.0,93.0,298.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,32,MEM,NBA,SF,13.0,0.0,339.0,0.439,0.568,0.276,0.5,0.667,0.515,0.136,0.439,96.0,117.0,77.0,100.0,87.0,95.0,45.0,198.0,
2011-12,33,MIA,NBA,SF,23.0,16.0,768.0,0.379,0.367,0.382,0.529,0.813,0.547,0.114,0.786,85.0,77.0,109.0,108.0,108.0,104.0,41.0,348.0,
2012-13,34,MIA,NBA,SF,22.0,0.0,392.0,0.29,0.2,0.295,0.43,0.821,0.489,0.301,0.946,64.0,41.0,82.0,87.0,109.0,91.0,111.0,389.0,
2013-14,35,MIA,NBA,SF,16.0,6.0,202.0,0.462,0.5,0.45,0.635,0.8,0.656,0.192,0.769,102.0,103.0,125.0,127.0,106.0,121.0,68.0,296.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,112.0,56.0,3032.0,0.398,0.489,0.356,0.52,0.778,0.55,0.206,0.687,88.0,102.0,100.0,105.0,103.0,103.0,70.0,303.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MEM (4 Yrs),MEM (4 Yrs),MEM (4 Yrs),MEM (4 Yrs),,25.0,8.0,656.0,0.439,0.537,0.28,0.492,0.538,0.502,0.197,0.379,98.0,112.0,79.0,100.0,71.0,94.0,63.0,181.0,
MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),,61.0,22.0,1362.0,0.355,0.366,0.353,0.504,0.816,0.536,0.189,0.842,79.0,76.0,100.0,102.0,108.0,101.0,69.0,358.0,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,26.0,26.0,1014.0,0.429,0.509,0.393,0.565,0.881,0.606,0.237,0.689,94.0,105.0,109.0,113.0,115.0,112.0,77.0,314.0,
