"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2001-02,24.0,NJN,NBA,55:47,15.0,28.0,1.0,3.0,15.0,28.0,10.0,12.0,4.0,9.0,13.0,5.0,3.0,4.0,6.0,6.0,35.0,24.2
2002-03,25.0,NJN,NBA,51:12,12.0,24.0,1.0,2.0,12.0,23.0,10.0,14.0,7.0,10.0,15.0,5.0,4.0,3.0,8.0,6.0,30.0,25.1
2003-04,26.0,NJN,NBA,44:22,13.0,19.0,0.0,2.0,13.0,19.0,10.0,13.0,5.0,14.0,16.0,3.0,3.0,3.0,5.0,6.0,36.0,31.5
2004-05,27.0,DEN,NBA,38:23,8.0,16.0,0.0,1.0,8.0,15.0,3.0,4.0,4.0,5.0,9.0,2.0,3.0,2.0,2.0,6.0,18.0,13.0
2005-06,28.0,DEN,NBA,27:44,4.0,11.0,0.0,0.0,4.0,11.0,1.0,2.0,5.0,3.0,8.0,1.0,4.0,2.0,2.0,4.0,9.0,9.4
2007-08,30.0,DEN,NBA,33:03,6.0,11.0,0.0,0.0,6.0,11.0,3.0,4.0,5.0,4.0,8.0,3.0,2.0,1.0,4.0,6.0,12.0,8.1
2008-09,31.0,DEN,NBA,39:27,7.0,15.0,1.0,2.0,7.0,15.0,5.0,9.0,3.0,12.0,15.0,6.0,4.0,3.0,6.0,6.0,16.0,15.8
2009-10,32.0,DEN,NBA,37:48,7.0,11.0,0.0,1.0,7.0,11.0,6.0,8.0,4.0,12.0,13.0,2.0,2.0,3.0,3.0,5.0,18.0,15.6
2010-11,33.0,DEN,NBA,33:16,7.0,14.0,0.0,0.0,7.0,14.0,5.0,8.0,2.0,8.0,10.0,5.0,2.0,1.0,5.0,5.0,15.0,12.6
2011-12,34.0,LAC,NBA,24:56,5.0,7.0,0.0,0.0,5.0,7.0,3.0,4.0,4.0,6.0,10.0,1.0,1.0,3.0,2.0,5.0,11.0,10.7
2012-13,35.0,NYK,NBA,28:54,5.0,8.0,0.0,0.0,5.0,8.0,3.0,4.0,5.0,8.0,11.0,3.0,2.0,4.0,3.0,6.0,12.0,11.6
Career,,,,55:47,15.0,28.0,1.0,3.0,15.0,28.0,10.0,14.0,7.0,14.0,16.0,6.0,4.0,4.0,8.0,6.0,36.0,31.5
,,,,,,,,,,,,,,,,,,,,,,
6 Seasons,,DEN,NBA,39:27,8.0,16.0,1.0,2.0,8.0,15.0,6.0,9.0,5.0,12.0,15.0,6.0,4.0,3.0,6.0,6.0,18.0,15.8
3 Seasons,,NJN,NBA,55:47,15.0,28.0,1.0,3.0,15.0,28.0,10.0,14.0,7.0,14.0,16.0,5.0,4.0,4.0,8.0,6.0,36.0,31.5
1 Season,,NYK,NBA,28:54,5.0,8.0,0.0,0.0,5.0,8.0,3.0,4.0,5.0,8.0,11.0,3.0,2.0,4.0,3.0,6.0,12.0,11.6
1 Season,,LAC,NBA,24:56,5.0,7.0,0.0,0.0,5.0,7.0,3.0,4.0,4.0,6.0,10.0,1.0,1.0,3.0,2.0,5.0,11.0,10.7
