"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2004-05,24,SEA,NBA,C,11.0,0.0,218.0,0.607,0.6,1.0,0.615,0.63,0.631,0.443,0.016,136.0,128.0,281.0,127.0,83.0,119.0,136.0,8.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,29,OKC,NBA,C,6.0,0.0,129.0,0.333,0.348,0.0,0.333,0.429,0.351,0.292,0.042,72.0,71.0,0.0,67.0,56.0,65.0,97.0,19.0,
2010-11,30,OKC,NBA,C,17.0,0.0,413.0,0.632,0.632,,0.632,0.783,0.662,0.303,0.0,138.0,130.0,,127.0,103.0,122.0,101.0,0.0,
2011-12,31,OKC,NBA,PF,20.0,0.0,332.0,0.647,0.647,,0.647,0.429,0.638,0.137,0.0,144.0,136.0,,133.0,57.0,121.0,50.0,0.0,
2012-13,32,OKC,NBA,C,11.0,0.0,178.0,0.468,0.468,,0.468,0.917,0.526,0.255,0.0,103.0,97.0,,94.0,122.0,98.0,94.0,0.0,
2013-14,33,OKC,NBA,PF,17.0,2.0,183.0,0.414,0.417,0.4,0.448,0.7,0.494,0.345,0.172,91.0,85.0,111.0,89.0,93.0,91.0,121.0,66.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,35,OKC,NBA,PF,9.0,0.0,79.0,0.667,0.667,,0.667,0.5,0.654,0.333,0.0,147.0,136.0,,133.0,66.0,121.0,121.0,0.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,91.0,2.0,1532.0,0.558,0.561,0.429,0.563,0.682,0.588,0.299,0.024,123.0,117.0,120.0,114.0,90.0,110.0,100.0,10.0,
