Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2000-01,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2001-02,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2002-03,24,LAC,NBA,SF,66,12,1379,6.8,17.0,.401,2.0,6.3,.319,4.8,10.7,.450,.461,3.0,4.0,.752,1.3,4.8,6.1,7.4,3.7,0.4,3.9,4.8,18.7,99,104,
2003-04,25,LAC,NBA,PG,58,50,1760,5.5,14.3,.388,1.5,4.5,.340,4.0,9.8,.410,.441,2.2,3.0,.733,1.3,3.9,5.2,8.4,2.8,0.6,3.4,4.0,14.8,100,108,
2004-05,26,LAC,NBA,PG,50,41,1656,6.1,14.9,.414,1.8,4.9,.371,4.3,10.0,.435,.475,1.9,2.7,.720,0.7,4.6,5.2,9.9,2.7,0.6,3.2,3.5,16.0,104,106,
2005-06,27,MIN,NBA,PG,75,49,2102,5.8,14.6,.399,1.0,3.4,.301,4.8,11.1,.430,.435,2.4,3.5,.688,1.5,4.5,6.0,7.5,2.8,0.5,3.3,4.9,15.1,96,104,
2006-07,28,MIN,NBA,SG,70,13,1555,4.6,11.0,.418,1.1,2.9,.376,3.5,8.1,.433,.468,2.3,3.0,.761,1.8,4.4,6.2,4.9,2.5,0.5,3.0,5.8,12.6,99,107,
2007-08,29,MIN,NBA,SG,75,56,2189,5.4,12.6,.430,1.1,3.0,.362,4.3,9.6,.451,.473,2.9,3.9,.742,0.9,4.4,5.3,7.4,2.3,0.8,3.1,4.3,14.8,104,111,
2008-09,30,MEM,NBA,SG,53,0,605,4.2,12.8,.331,1.0,2.5,.393,3.3,10.3,.316,.369,2.6,3.6,.707,2.0,3.7,5.7,6.5,2.6,1.0,4.3,5.5,12.0,85,109,
2009-10,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2010-11,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,447,221,11246,5.6,13.9,.404,1.4,4.0,.344,4.3,9.9,.428,.453,2.5,3.4,.730,1.3,4.4,5.7,7.5,2.8,0.6,3.3,4.6,15.1,99,107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),,220,118,5846,5.3,12.9,.415,1.1,3.1,.342,4.3,9.7,.439,.457,2.6,3.5,.728,1.4,4.4,5.8,6.8,2.5,0.6,3.1,4.9,14.3,100,108,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,174,103,4795,6.1,15.3,.401,1.8,5.2,.343,4.4,10.1,.430,.459,2.3,3.2,.736,1.1,4.4,5.5,8.6,3.0,0.5,3.5,4.0,16.4,101,107,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,53,0,605,4.2,12.8,.331,1.0,2.5,.393,3.3,10.3,.316,.369,2.6,3.6,.707,2.0,3.7,5.7,6.5,2.6,1.0,4.3,5.5,12.0,85,109,
