"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2009-10,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2010-11,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2011-12,21,MIN,NBA,PG,41,31,1404,.357,.363,.340,.398,.803,.476,.404,.242,80,76,98,82,107,90,146,107,-69.1,-46.9,ROY-2
2012-13,22,MIN,NBA,PG,57,47,1691,.360,.374,.293,.386,.799,.482,.514,.179,79,78,82,78,106,90,190,74,-113.3,-65.8,
2013-14,23,MIN,NBA,PG,82,82,2638,.381,.393,.331,.413,.802,.491,.422,.199,84,81,92,83,106,91,149,77,-117.4,-78.5,
2014-15,24,MIN,NBA,PG,22,22,692,.356,.387,.255,.386,.803,.452,.324,.233,79,80,73,78,107,85,119,87,-48.2,-41.3,
2015-16,25,MIN,NBA,PG,76,76,2323,.374,.396,.326,.427,.847,.529,.536,.324,83,81,92,85,112,98,194,114,-88.9,-17.9,
2016-17,26,MIN,NBA,PG,75,75,2469,.402,.443,.306,.448,.891,.539,.438,.302,88,88,86,87,115,98,162,95,-85.8,-20.6,
2017-18,27,UTA,NBA,PG,77,77,2254,.418,.451,.352,.476,.866,.537,.307,.330,91,88,97,91,113,97,122,98,-74.0,-36.2,
2018-19,28,UTA,NBA,PG,68,67,1899,.404,.454,.311,.458,.855,.520,.312,.348,88,87,88,87,112,93,121,97,-96.3,-65.3,
2019-20,29,PHO,NBA,PG,65,65,2016,.415,.439,.361,.471,.863,.535,.327,.312,90,84,101,89,112,95,126,81,-79.9,-46.9,
2020-21,30,MIN,NBA,PG,68,51,1772,.388,.447,.308,.454,.867,.516,.301,.430,83,84,84,84,111,90,122,110,-83.8,-63.0,
2021-22,31,CLE,NBA,PG,34,8,970,.363,.380,.339,.434,.854,.488,.251,.423,79,71,96,82,110,86,101,106,-80.0,-71.6,
2022-23,32,CLE,NBA,PG,33,2,566,.343,.417,.256,.402,.800,.442,.197,.461,72,76,71,74,102,76,74,119,-51.1,-53.8,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,698,603,20694,.388,.417,.324,.438,.843,.511,.372,.309,85,82,90,85,110,93,140,95,-987.8,-607.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (7 Yrs),MIN (7 Yrs),MIN (7 Yrs),MIN (7 Yrs),,421,384,12989,.377,.401,.313,.420,.834,.505,.432,.275,83,81,88,83,110,93,159,94,-606.5,-334.0,
UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),,145,144,4153,.412,.452,.332,.468,.861,.529,.310,.338,89,88,93,90,112,95,121,97,-170.3,-101.5,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,67,10,1536,.357,.390,.313,.424,.841,.474,.234,.435,76,73,88,79,108,83,93,110,-131.1,-125.4,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,65,65,2016,.415,.439,.361,.471,.863,.535,.327,.312,90,84,101,89,112,95,126,81,-79.9,-46.9,
