0
2011-12 NBA 91 (20th)
2012-13 NBA 137 (9th)
2013-14 NBA 191 (1st)
2015-16 NBA 162 (3rd)
2016-17 NBA 128 (10th)
2017-18 NBA 121 (11th)
2019-20 NBA 94 (15th)
2020-21 NBA 98 (9th)
Career 1226 (95th)
Career NBA 1226 (90th)
