"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2003-04,21,LAC,NBA,C,82.0,61.0,1843.0,0.46,0.462,0.0,0.46,0.697,0.502,0.326,0.005,105.0,100.0,0.0,98.0,93.0,97.0,108.0,2.0,-9.9,-14.6,
2004-05,22,LAC,NBA,C,63.0,50.0,1632.0,0.497,0.498,0.0,0.497,0.661,0.522,0.244,0.002,111.0,106.0,0.0,103.0,87.0,99.0,75.0,1.0,14.5,-8.5,
2005-06,23,LAC,NBA,C,78.0,78.0,2560.0,0.523,0.524,0.0,0.523,0.77,0.57,0.357,0.003,115.0,110.0,0.0,107.0,103.0,107.0,107.0,1.0,46.2,57.0,
2006-07,24,LAC,NBA,C,75.0,66.0,2176.0,0.451,0.452,0.0,0.451,0.741,0.502,0.344,0.002,98.0,93.0,0.0,91.0,99.0,93.0,105.0,1.0,-59.3,-58.8,
2007-08,25,LAC,NBA,C,56.0,55.0,2083.0,0.483,0.486,0.0,0.483,0.762,0.538,0.379,0.006,106.0,100.0,0.0,97.0,101.0,100.0,124.0,3.0,-20.4,-4.3,
2008-09,26,LAC,NBA,C,31.0,24.0,921.0,0.528,0.528,,0.528,0.68,0.552,0.246,0.0,115.0,109.0,,106.0,88.0,101.0,80.0,0.0,17.1,5.0,
2009-10,27,LAC,NBA,C,76.0,76.0,2608.0,0.49,0.492,0.0,0.49,0.749,0.527,0.255,0.005,106.0,100.0,0.0,98.0,99.0,97.0,85.0,2.0,-25.8,-43.9,AS
2010-11,28,LAC,NBA,C,32.0,15.0,838.0,0.471,0.471,,0.471,0.754,0.495,0.152,0.0,103.0,97.0,,94.0,99.0,91.0,51.0,0.0,-20.8,-37.3,
2011-12,29,NOH,NBA,C,47.0,33.0,1372.0,0.446,0.446,,0.446,0.785,0.478,0.179,0.0,99.0,93.0,,91.0,104.0,91.0,65.0,0.0,-49.8,-63.0,
2012-13,30,DAL,NBA,C,66.0,52.0,1363.0,0.507,0.508,0.0,0.507,0.788,0.529,0.138,0.002,112.0,105.0,0.0,102.0,105.0,99.0,51.0,1.0,13.4,-6.7,
2013-14,31,LAL,NBA,C,39.0,13.0,736.0,0.509,0.513,0.0,0.509,0.765,0.537,0.197,0.009,112.0,105.0,0.0,102.0,101.0,99.0,69.0,3.0,5.3,-2.6,
2014-15,32,POR,NBA,C,74.0,13.0,1398.0,0.515,0.515,,0.515,0.706,0.537,0.186,0.0,115.0,106.0,,104.0,94.0,101.0,68.0,0.0,21.5,3.5,6MOY-11
2015-16,33,POR,NBA,C,16.0,2.0,112.0,0.465,0.487,0.25,0.477,1.0,0.496,0.07,0.093,103.0,99.0,71.0,95.0,132.0,92.0,25.0,33.0,-2.2,-4.0,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,735.0,538.0,19642.0,0.489,0.49,0.042,0.489,0.743,0.525,0.257,0.003,108.0,102.0,12.0,99.0,98.0,98.0,84.0,1.0,-70.2,-178.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (8 Yrs),LAC (8 Yrs),LAC (8 Yrs),LAC (8 Yrs),,493.0,425.0,14661.0,0.487,0.489,0.0,0.487,0.738,0.528,0.296,0.003,107.0,101.0,0.0,99.0,98.0,98.0,95.0,2.0,-58.4,-105.4,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,90.0,15.0,1510.0,0.512,0.514,0.25,0.513,0.714,0.534,0.177,0.007,114.0,106.0,71.0,103.0,95.0,100.0,65.0,2.0,19.3,-0.5,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,66.0,52.0,1363.0,0.507,0.508,0.0,0.507,0.788,0.529,0.138,0.002,112.0,105.0,0.0,102.0,105.0,99.0,51.0,1.0,13.4,-6.7,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,47.0,33.0,1372.0,0.446,0.446,,0.446,0.785,0.478,0.179,0.0,99.0,93.0,,91.0,104.0,91.0,65.0,0.0,-49.8,-63.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,39.0,13.0,736.0,0.509,0.513,0.0,0.509,0.765,0.537,0.197,0.009,112.0,105.0,0.0,102.0,101.0,99.0,69.0,3.0,5.3,-2.6,
