Season,Team,Lg,Salary
2020-21,Orlando Magic,NBA,"$3,285,120"
2021-22,Orlando Magic,NBA,"$3,449,400"
2022-23,Orlando Magic,NBA,"$3,613,680"
2023-24,Orlando Magic,NBA,"$5,539,771"
2024-25,Orlando Magic,NBA,"$12,900,000"
Career,(may be incomplete),,"$28,787,971"
