Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2005-06,20,CHI,NBA,SF,6.0,0.0,180.0,6.8,15.8,0.429,0.3,1.4,0.2,6.5,14.4,0.451,0.438,3.4,5.9,0.571,2.3,5.9,8.2,0.8,1.4,1.1,1.4,3.7,17.2,96.0,107.0,
2006-07,21,CHI,NBA,SF,10.0,10.0,410.0,11.5,22.0,0.524,0.0,0.1,0.0,11.5,21.9,0.527,0.524,6.0,7.5,0.807,3.9,7.5,11.4,3.1,1.3,0.9,3.0,2.9,29.1,114.0,103.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,24,CHI,NBA,SF,5.0,5.0,203.0,9.5,20.5,0.463,0.3,3.1,0.083,9.2,17.4,0.529,0.469,4.9,6.7,0.731,2.0,4.4,6.4,1.8,1.5,1.0,0.8,3.8,24.1,111.0,115.0,
2010-11,25,CHI,NBA,SF,16.0,16.0,687.0,7.9,18.5,0.426,1.8,5.5,0.324,6.1,13.0,0.469,0.474,4.2,5.0,0.839,2.2,6.4,8.5,3.5,1.9,0.8,2.1,3.2,21.7,112.0,102.0,
2011-12,26,CHI,NBA,SF,6.0,6.0,228.0,8.6,18.9,0.456,1.9,5.3,0.364,6.7,13.6,0.491,0.506,1.0,1.7,0.571,1.9,10.0,12.0,2.2,1.2,2.2,2.4,2.4,20.1,97.0,96.0,
2012-13,27,CHI,NBA,SF,5.0,5.0,224.0,7.8,20.6,0.381,0.2,4.4,0.056,7.6,16.2,0.47,0.387,1.0,2.5,0.4,1.2,8.1,9.3,4.7,1.2,0.7,2.9,2.9,16.9,83.0,110.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,30,MIA,NBA,PF,14.0,14.0,495.0,7.0,14.8,0.471,2.6,6.1,0.421,4.4,8.7,0.506,0.558,3.4,4.1,0.842,2.0,6.9,8.9,2.4,1.4,1.0,2.5,2.6,20.0,115.0,102.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,62.0,56.0,2427.0,8.4,18.5,0.455,1.3,4.1,0.311,7.2,14.5,0.495,0.489,3.7,4.9,0.765,2.3,6.9,9.3,2.8,1.5,1.0,2.3,3.0,21.9,108.0,104.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (6 Yrs),CHI (6 Yrs),CHI (6 Yrs),CHI (6 Yrs),,48.0,42.0,1932.0,8.8,19.5,0.452,0.9,3.5,0.262,7.9,16.0,0.494,0.476,3.8,5.1,0.749,2.4,7.0,9.4,2.9,1.5,1.0,2.2,3.1,22.4,106.0,104.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,14.0,14.0,495.0,7.0,14.8,0.471,2.6,6.1,0.421,4.4,8.7,0.506,0.558,3.4,4.1,0.842,2.0,6.9,8.9,2.4,1.4,1.0,2.5,2.6,20.0,115.0,102.0,
