Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2019-20,20,GSW,NBA,SG,57.0,14.0,1274.0,167.0,502.0,0.333,74.0,265.0,0.279,93.0,237.0,0.392,0.406,95.0,119.0,0.798,9.0,109.0,118.0,134.0,35.0,10.0,74.0,94.0,503.0,0.0,
2020-21,21,GSW,NBA,SG,51.0,7.0,988.0,205.0,474.0,0.432,97.0,276.0,0.351,108.0,198.0,0.545,0.535,105.0,119.0,0.882,15.0,77.0,92.0,99.0,26.0,9.0,51.0,86.0,612.0,0.0,
2021-22,22,GSW,NBA,SG,76.0,51.0,2283.0,474.0,1058.0,0.448,211.0,580.0,0.364,263.0,478.0,0.55,0.548,246.0,266.0,0.925,34.0,226.0,260.0,304.0,60.0,23.0,187.0,206.0,1405.0,0.0,
2022-23,23,GSW,NBA,PG,82.0,43.0,2458.0,550.0,1278.0,0.43,214.0,637.0,0.336,336.0,641.0,0.524,0.514,361.0,415.0,0.87,32.0,193.0,225.0,369.0,63.0,21.0,252.0,214.0,1675.0,0.0,
2023-24,24,WAS,NBA,SG,78.0,66.0,2346.0,490.0,1186.0,0.413,184.0,564.0,0.326,306.0,622.0,0.492,0.491,192.0,219.0,0.877,32.0,180.0,212.0,343.0,86.0,25.0,188.0,244.0,1356.0,0.0,
2024-25,25,WAS,NBA,SG,68.0,68.0,2001.0,457.0,1057.0,0.432,235.0,622.0,0.378,222.0,435.0,0.51,0.544,242.0,274.0,0.883,31.0,172.0,203.0,303.0,86.0,27.0,204.0,201.0,1391.0,0.0,
2025-26,26,NOP,NBA,PG,7.0,4.0,212.0,35.0,99.0,0.354,20.0,59.0,0.339,15.0,40.0,0.375,0.455,31.0,32.0,0.969,3.0,9.0,12.0,24.0,2.0,2.0,15.0,18.0,121.0,0.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,419.0,253.0,11562.0,2378.0,5654.0,0.421,1035.0,3003.0,0.345,1343.0,2651.0,0.507,0.512,1272.0,1444.0,0.881,156.0,966.0,1122.0,1576.0,358.0,117.0,971.0,1063.0,7063.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,50.0,2263.0,465.0,1107.0,0.421,203.0,588.0,0.345,263.0,519.0,0.507,0.512,249.0,283.0,0.881,31.0,189.0,220.0,308.0,70.0,23.0,190.0,208.0,1382.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (4 Yrs),GSW (4 Yrs),GSW (4 Yrs),GSW (4 Yrs),,266.0,115.0,7003.0,1396.0,3312.0,0.421,596.0,1758.0,0.339,800.0,1554.0,0.515,0.511,807.0,919.0,0.878,90.0,605.0,695.0,906.0,184.0,63.0,564.0,600.0,4195.0,0.0,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,146.0,134.0,4347.0,947.0,2243.0,0.422,419.0,1186.0,0.353,528.0,1057.0,0.5,0.516,434.0,493.0,0.88,63.0,352.0,415.0,646.0,172.0,52.0,392.0,445.0,2747.0,0.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,7.0,4.0,212.0,35.0,99.0,0.354,20.0,59.0,0.339,15.0,40.0,0.375,0.455,31.0,32.0,0.969,3.0,9.0,12.0,24.0,2.0,2.0,15.0,18.0,121.0,0.0,
