"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2004-05,22,SAS,NBA,PG,80,2,1149,85,15,0,0,0,7.6,-1.9,46,23,50,2,35,,339,4,21,
2005-06,23,SAS,NBA,PG,54,3,586,75,24,1,0,0,5.7,-2.9,29,17,26,2,17,7,208,4,18,
2006-07,24,SAS,NBA,PG,73,1,948,76,24,0,0,0,2.1,-9.4,24,21,37,5,18,6,286,3,19,
2007-08,25,SAC,NBA,PG,65,51,2080,88,12,0,0,0,-0.9,2.9,82,44,66,6,57,8,645,13,50,
2008-09,26,SAC,NBA,PG,73,72,2270,80,20,0,0,0,-7.8,3.8,89,52,112,6,54,12,778,11,29,
2009-10,27,SAC,NBA,PG,79,41,2477,92,8,0,0,0,-4.9,-0.7,88,36,88,4,44,14,824,15,25,
2010-11,28,SAC,NBA,PG,79,64,2734,84,16,0,0,0,-6.0,-0.7,70,55,115,8,86,25,858,26,36,
2011-12,29,MIL,NBA,SG,59,0,1080,56,44,1,0,0,10.8,16.0,44,25,34,3,19,11,516,5,12,
2012-13,30,2TM,NBA,SG,66,9,1457,54,44,2,0,0,-6.5,-2.1,69,26,42,4,38,11,675,6,23,
2012-13,30,MIL,NBA,SG,39,0,719,24,72,4,0,0,-2.1,-0.3,37,10,20,2,12,8,315,3,10,
2012-13,30,ORL,NBA,PG,27,9,738,83,17,0,0,0,-10.8,-3.8,32,16,22,2,26,3,360,3,13,
2013-14,31,2TM,NBA,SG,41,12,643,92,8,0,0,0,-9.2,-9.9,29,16,29,0,8,11,263,0,7,
2013-14,31,NYK,NBA,SG,31,12,588,92,9,0,0,0,-10.2,-10.8,25,15,28,0,7,11,248,0,7,
2013-14,31,MEM,NBA,SG,10,0,55,96,4,0,0,0,0.8,-1.3,4,1,1,0,1,0,15,0,0,
2014-15,32,MEM,NBA,PG,79,12,1494,93,7,0,0,0,0.1,-5.3,56,26,52,0,48,9,497,11,20,
2015-16,33,2TM,NBA,PG,44,5,707,93,7,0,0,0,-0.7,-2.2,33,14,22,1,10,5,261,2,7,
2015-16,33,MEM,NBA,PG,8,0,120,90,10,0,0,0,-6.2,-4.0,6,3,6,1,2,3,59,1,6,
2015-16,33,MIA,NBA,PG,36,5,587,94,6,0,0,0,0.5,-1.8,27,11,16,0,8,2,202,1,1,
2016-17,34,DET,NBA,PG,39,0,560,99,1,0,0,0,6.2,8.9,24,11,16,0,14,4,297,4,15,
